Max_NeuN,Mean_NeuN,Std_NeuN,Middle_NeuN,MoC_NeuN,Solidity_NeuN,FilledArea_NeuN,CenDist_NeuN,Max_tdTom,Mean_tdTom,Std_tdTom,Middle_tdTom,MoC_tdTom,Solidity_tdTom,FilledArea_tdTom,CenDist_tdTom,Max_TH,Mean_TH,Std_TH,Middle_TH,MoC_TH,Solidity_TH,FilledArea_TH,CenDist_TH
2431,1923.82250976562,202.929428100586,2224,1.31093430519104,0.979591836734694,119,0,8601,6127.05322265625,729.21728515625,6870,1.26519334316254,0.775510204081633,69,0,376,279.201171875,30.8812198638916,290,1.14173233509064,1,169,0
15194,8759.1064453125,3071.01586914062,14519,2.89785933494568,0.959183673469388,76,0,6780,5499.36083984375,575.667175292969,6572,1.40210139751434,1,95,0,227,181.443786621094,15.4160013198853,168,0.846347630023956,1,169,0
2503,2212.43798828125,115.778099060059,2174,1.00138187408447,1,155,0,4414,4160.79296875,104.518905639648,4237,1.04058456420898,0.918367346938776,116,0,251,218.230773925781,12.7671461105347,227,1.07455623149872,1,169,0
2999,2549.73974609375,191.387924194336,2871,1.26782953739166,1,154,0,4349,4031.62133789062,113.759140014648,3994,1.0006263256073,1,159,0,328,259.917144775391,15.9621648788452,277,1.08203125,1,169,0
9378,3877.1064453125,1726.78186035156,7163,3.45163226127625,0.653061224489796,45,0,6407,5263.84619140625,571.967407226562,6218,1.37947869300842,0.959183673469388,102,0,217,188.36686706543,13.229040145874,174,0.963988900184631,1,169,0
2620,2110.85791015625,190.102584838867,2438,1.37004780769348,0.979591836734694,97,0,4803,4497.78125,141.150268554688,4521,1.01237189769745,0.959183673469388,130,0,200,174.662719726562,9.92644882202148,184,1.09198808670044,1,169,0
2703,2319.28393554688,140.046051025391,2517,1.1533967256546,0.816326530612245,76,0,4002,3807.24267578125,78.7091903686523,3915,1.04184687137604,1,168,0,262,214.781066894531,18.15260887146,223,1.03360366821289,1,169,0
5048,3641.2958984375,590.227905273438,4099,1.21335005760193,0.612244897959184,88,0,4899,4329.9228515625,226.145217895508,4515,1.06235289573669,0.938775510204082,138,0,565,469.769226074219,34.9760131835938,501,1.16783213615417,1,169,0
2969,2465.93481445312,216.958572387695,2675,1.20143723487854,0.938775510204082,128,0,4984,4669.1005859375,135.466461181641,4740,1.01439189910889,0.673469387755102,96,0,231,191.46745300293,13.6395063400269,207,1.08947372436523,1,169,0
6884,4443.04736328125,1017.90112304688,6652,1.5663743019104,0.653061224489796,57,0,4993,4197.35498046875,333.673217773438,4526,1.15695297718048,0.979591836734694,94,0,255,202.881652832031,17.4328002929688,237,1.24409449100494,1,169,0
4777,4297.85205078125,173.013107299805,4284,0.981499493122101,0.836734693877551,143,0,6928,6295.9111328125,258.263580322266,6201,0.97618955373764,0.571428571428571,106,0,2304,1393.5029296875,201.60107421875,1320,0.902718424797058,0.673469387755102,119,0
2987,2410.72778320312,196.096694946289,2627,1.19899594783783,0.979591836734694,115,0,4737,4026.91723632812,325.880157470703,4541,1.25113654136658,0.918367346938776,111,0,253,199.331359863281,17.3485698699951,183,0.976000010967255,1,169,0
4586,2845.58569335938,636.557312011719,4343,2.0148458480835,0.857142857142857,48,0,5258,4373.3076171875,303.222534179688,4743,1.14213478565216,0.836734693877551,79,0,233,187.544372558594,16.8819274902344,190,0.974358975887299,1,169,0
3724,2927.94677734375,282.952514648438,3405,1.29185235500336,0.979591836734694,103,0,4403,4143.53271484375,96.6530990600586,4134,0.967526793479919,0.693877551020408,107,0,375,328.254425048828,20.1169300079346,297,0.897280991077423,1,169,0
3445,2653.06518554688,346.704315185547,2924,1.26799654960632,0.816326530612245,96,0,6136,5216.5146484375,479.399261474609,5369,1.07930445671082,0.591836734693878,87,0,340,277.153839111328,28.2916355133057,282,1.05716967582703,1,169,0
3462,2903.97631835938,218.293838500977,3040,1.05464005470276,0.73469387755102,97,0,6097,5272.98828125,309.955047607422,5254,1.00926864147186,0.693877551020408,102,0,216,182.455627441406,14.074613571167,214,1.14133334159851,1,169,0
3404,2998.64501953125,150.855438232422,3286,1.13988375663757,1,150,0,5904,4653.798828125,461.338714599609,4520,0.953737378120422,0.306122448979592,62,0,704,428.556213378906,104.348304748535,466,1.08435142040253,1,169,0
10779,6593.83447265625,1600.60021972656,10099,2.10362958908081,0.897959183673469,60,0,5187,4411.43798828125,259.674835205078,4672,1.10501420497894,0.836734693877551,86,0,242,214.378692626953,11.6557168960571,198,0.937278091907501,1,169,0
4189,3510.96459960938,299.978149414062,3739,1.19648003578186,0.979591836734694,116,0,4746,4216.23095703125,205.516143798828,4461,1.09338235855103,0.877551020408163,110,0,233,200.822479248047,14.8601970672607,195,1,1,169,0
4586,3558.94677734375,405.898620605469,4146,1.31078088283539,0.63265306122449,59,0,4326,3967.68041992188,123.01830291748,4006,1.01148843765259,0.877551020408163,136,0,362,309.893493652344,18.4206924438477,305,0.9355828166008,1,169,0
4722,3311.67456054688,603.443176269531,4669,1.83259737491608,0.836734693877551,67,0,3980,3504.11840820312,212.019515991211,3703,1.12161135673523,0.979591836734694,118,0,348,292.958587646484,18.0911560058594,312,1.07679033279419,1,169,0
7772,4847.787109375,1370.51135253906,7186,2.65975761413574,0.918367346938776,62,0,5694,4434.47314453125,491.648529052734,5319,1.36384618282318,0.918367346938776,75,0,254,214.01774597168,14.3992691040039,232,1.07781648635864,1,169,0
18294,12409.189453125,2893.54321289062,17740,2.31434059143066,1,76,0,6286,5303.396484375,400.528411865234,6033,1.27365815639496,1,102,0,196,172.094680786133,9.36383724212646,183,1.08605337142944,1,169,0
3369,2471.07104492188,312.706909179688,3173,1.49970459938049,0.897959183673469,52,0,3948,3595.26635742188,150.211608886719,3923,1.15331470966339,1,162,0,330,270.538452148438,15.0023803710938,294,1.09701490402222,1,169,0
5665,3619.85791015625,955.254577636719,5665,2.52001786231995,0.979591836734694,82,0,4643,4103.57373046875,191.038513183594,4183,1.0428820848465,0.714285714285714,81,0,244,216.355026245117,10.7084465026855,237,1.15609753131866,1,169,0
7509,3645.94677734375,1355.5263671875,7509,2.96681141853333,0.897959183673469,52,0,4752,4309.59765625,193.005035400391,4595,1.10324132442474,1,140,0,225,189.502960205078,13.4018144607544,204,1.11171662807465,1,169,0
2927,2461.86401367188,195.991012573242,2856,1.27942657470703,1,126,0,3544,3309.9111328125,93.3539047241211,3317,0.991555213928223,1,169,0,332,274.508880615234,20.5104846954346,265,0.940550148487091,1,169,0
3121,2748.27221679688,191.983474731445,3111,1.24142062664032,1,134,0,3971,3585.02368164062,136.332138061523,3594,1.00258040428162,1,156,0,281,247.165679931641,11.7588262557983,249,0.990059614181519,1,169,0
4399,3448.21313476562,492.388946533203,4276,1.59507596492767,1,97,0,4535,4170.17138671875,149.298645019531,4288,1.06501090526581,0.918367346938776,99,0,295,245.911239624023,17.4266624450684,245,1.05263161659241,1,169,0
6049,4209.16552734375,888.575561523438,5984,2.05423951148987,1,69,0,5382,4774.96435546875,372.235382080078,4985,1.18535256385803,0.979591836734694,119,0,489,338.094665527344,52.6107940673828,284,1.0026478767395,1,160,0
2888,2204.76342773438,264.882965087891,2781,1.4070326089859,0.979591836734694,109,0,4723,4343.26025390625,178.993560791016,4438,1.01277959346771,0.979591836734694,151,0,233,203.556213378906,9.88677501678467,203,1.0201004743576,1,169,0
5858,3154.23657226562,1199.34008789062,5336,3.12503671646118,0.979591836734694,62,0,5672,4606.66259765625,417.994567871094,4873,1.07953035831451,0.816326530612245,78,0,253,193.230773925781,18.1917705535889,184,1.00960218906403,1,169,0
3674,2832.14794921875,342.188934326172,3519,1.48889362812042,0.938775510204082,74,0,4260,3917.98828125,127.521377563477,3980,1.04509949684143,0.918367346938776,119,0,279,241.112426757812,15.292555809021,266,1.1271185874939,1,169,0
2848,2670.34912109375,63.6702995300293,2605,0.967951714992523,0.897959183673469,158,0,3528,3301.408203125,64.8652801513672,3301,0.991589069366455,1,169,0,391,353.745574951172,17.8455772399902,377,1.06497180461884,1,169,0
3228,2579.9052734375,264.593231201172,2796,1.1852480173111,1,139,0,3811,3511.12426757812,118.04776763916,3403,0.95778214931488,0.959183673469388,164,0,305,234.355026245117,20.6263103485107,277,1.33816421031952,1,169,0
4855,3305.8994140625,624.07568359375,4503,1.37223827838898,0.979591836734694,111,0,4462,3920.06518554688,211.853530883789,4205,1.09984958171844,0.979591836734694,109,0,255,215.248519897461,15.1891965866089,214,0.969422399997711,1,169,0
2716,2146.396484375,278.284149169922,2634,1.49066209793091,1,93,0,4838,4309.94091796875,160.058395385742,4372,1.01151025295258,0.979591836734694,151,0,220,170.165679931641,15.444091796875,147,0.867256641387939,1,169,0
2420,2154.26635742188,124.570617675781,2200,1.06809079647064,0.938775510204082,132,0,5575,4714.44384765625,470.041015625,4828,0.994541168212891,0.571428571428571,93,0,259,230.059173583984,10.6913995742798,228,1.00330030918121,1,169,0
3492,2788.20703125,285.421813964844,3415,1.41627788543701,0.816326530612245,57,0,3382,3116.48510742188,82.0531311035156,3174,1.01714468002319,0.836734693877551,108,0,308,261.994079589844,20.090124130249,234,0.89913547039032,1,169,0
11151,7876.4794921875,1538.6416015625,10306,1.90068697929382,0.979591836734694,78,0,6610,5792.591796875,344.209564208984,6025,1.09705030918121,0.857142857142857,102,0,218,183.757400512695,12.8769483566284,168,0.962750732898712,1,169,0
4831,3443.8935546875,665.975891113281,4831,1.81004118919373,0.979591836734694,86,0,4504,4183.384765625,128.048263549805,4443,1.11123621463776,0.979591836734694,117,0,279,236.213012695312,15.7846984863281,254,1.16380298137665,1,169,0
3885,3336.6923828125,247.832260131836,3357,1.11760294437408,0.979591836734694,137,0,3602,3343.05322265625,117.172393798828,3358,1.01981627941132,0.673469387755102,88,0,400,278.680480957031,33.2650527954102,156,0.579925656318665,0.755102040816326,124,0
2155,1911.68640136719,123.367393493652,2089,1.1678546667099,0.979591836734694,143,0,4617,4019.7041015625,240.582321166992,4175,1.1381448507309,0.979591836734694,137,0,285,242.834320068359,13.1369514465332,249,1.03105592727661,1,169,0
4255,3150.1953125,440.410797119141,4255,1.6223429441452,0.979591836734694,82,0,4730,4350.4970703125,183.408630371094,4456,1.08030784130096,1,153,0,253,211.130172729492,14.8390445709229,220,1.04018914699554,1,169,0
2723,2251.85205078125,223.617980957031,2723,1.41601669788361,1,129,0,5092,4812.4794921875,101.221183776855,4772,0.994270265102386,0.959183673469388,164,0,237,176.786987304688,16.5504875183105,186,1.10385751724243,1,169,0
2590,2198.27807617188,159.894424438477,2535,1.21437120437622,0.979591836734694,138,0,5773,5032.5859375,263.041015625,5575,1.10840499401093,0.857142857142857,111,0,254,199.337280273438,18.077507019043,229,1.15656566619873,1,169,0
6808,5465.76318359375,455.847106933594,5304,0.964977741241455,0.551020408163265,88,0,4793,4450.62109375,132.669128417969,4315,0.969717383384705,0.816326530612245,126,0,238,195.994079589844,14.1831130981445,204,1.07086610794067,1,169,0
5826,3591.93481445312,976.090881347656,5723,2.19946193695068,0.918367346938776,73,0,5381,4502.73974609375,356.151794433594,4967,1.17757225036621,0.959183673469388,101,0,230,181.384613037109,17.3345928192139,182,0.940568447113037,1,169,0
5178,4130.97021484375,671.793334960938,4970,1.4240688085556,0.979591836734694,115,0,6232,5107.15380859375,580.912963867188,5291,1.15599739551544,0.959183673469388,121,0,642,460.934906005859,97.8151245117188,408,1.01366460323334,1,168,0
4027,2399.34912109375,490.265838623047,2389,1.42138922214508,0.857142857142857,96,0,6985,3654.98828125,1299.724609375,3769,1.3768036365509,0.36734693877551,52,0,737,370.686401367188,133.222396850586,364,1.46774196624756,1,141,0
2342,1992.8046875,137.226715087891,2064,1.14922046661377,1,156,0,5827,4764.75732421875,454.899139404297,5088,1.1047660112381,0.510204081632653,64,0,422,323.106506347656,34.6353530883789,350,1.06544899940491,1,166,0
5205,3057.97631835938,839.908203125,5090,2.38156509399414,0.795918367346939,50,0,5251,4527.810546875,257.862152099609,4930,1.1469783782959,1,119,0,249,198.08283996582,18.3803787231445,186,0.912883460521698,1,169,0
4001,2924.43798828125,479.456359863281,3854,1.70267283916473,1,92,0,4316,3880.81665039062,201.72770690918,4118,1.15398621559143,0.959183673469388,97,0,332,264.461547851562,25.6106376647949,293,1.2094943523407,1,169,0
2217,1772.27807617188,136.500961303711,1986,1.15414786338806,1,169,0,4688,4209.419921875,107.667617797852,4147,0.984626352787018,0.816326530612245,139,0,227,180.207107543945,13.7818374633789,190,1.0826210975647,1,169,0
3096,2732.58569335938,221.887878417969,2764,1.06471490859985,0.73469387755102,124,0,6219,5561.98828125,250.233734130859,5897,1.10229444503784,0.959183673469388,126,0,227,187.556213378906,12.1693706512451,177,0.992987394332886,1,169,0
1770,1563.59167480469,66.4218444824219,1606,1.03113961219788,0.653061224489796,104,0,7575,5662.95849609375,763.902099609375,5484,0.985444724559784,0.428571428571429,74,0,274,235.076919555664,16.2235126495361,211,0.916395246982574,1,169,0
4406,3118.17163085938,534.791137695312,4406,1.67052137851715,0.959183673469388,80,0,7614,6394.1123046875,569.268249511719,6709,1.18131792545319,0.755102040816326,76,0,243,205.426040649414,15.2665462493896,234,1.11961722373962,1,169,0
3785,2952.12426757812,379.607238769531,3664,1.50348794460297,1,88,0,3855,3604.0888671875,109.776985168457,3710,1.06609189510345,1,167,0,343,277.502960205078,21.2983665466309,291,1.05626130104065,1,169,0
7146,3843.85205078125,1407.91796875,7099,3.26540946960449,0.836734693877551,59,0,5111,4212.67431640625,488.735412597656,5111,1.40672945976257,0.918367346938776,84,0,220,184.686386108398,14.1156730651855,179,0.971506118774414,1,169,0
3826,3417.1064453125,139.910049438477,3322,0.938484370708466,0.551020408163265,119,0,8445,7111.81640625,425.189636230469,6578,0.87238484621048,0.0612244897959184,58,0,728,541.372802734375,52.6863784790039,526,0.915977358818054,0.469387755102041,108,0
4174,3037.97631835938,519.732788085938,4174,1.67160594463348,0.979591836734694,78,0,4350,4034.11840820312,128.498641967773,4031,0.986901700496674,1,158,0,275,230.236679077148,14.8577651977539,248,1.16159248352051,1,169,0
10164,6746.46728515625,1791.28039550781,9487,2.22190999984741,0.959183673469388,86,0,5050,4463.609375,265.274871826172,4876,1.16671657562256,0.959183673469388,102,0,246,208.041427612305,15.2859086990356,215,1.01534831523895,1,169,0
2697,2453.810546875,113.936599731445,2436,1.06573331356049,0.979591836734694,151,0,9384,6159.4794921875,1128.96728515625,5538,0.960041582584381,0.26530612244898,53,0,317,276.384613037109,15.6441078186035,276,1.02889096736908,1,169,0
3375,2402.591796875,403.197723388672,3264,1.6831248998642,0.979591836734694,81,0,4182,3845.37280273438,112.063583374023,3910,0.997321784496307,0.979591836734694,167,0,256,215.786987304688,15.0444421768188,219,0.980963051319122,1,169,0
5284,3939.65087890625,724.800415039062,5199,1.76386773586273,1,87,0,4946,4379.13037109375,193.785461425781,4382,1.03136217594147,0.653061224489796,82,0,251,202.674560546875,17.5304317474365,166,0.743561029434204,1,169,0
3158,2744.52075195312,134.229721069336,2832,1.07486474514008,1,155,0,4127,3724.2900390625,109.514808654785,3556,0.965451717376709,0.836734693877551,145,0,322,277.242614746094,13.1821165084839,291,1.08988761901855,1,169,0
4457,2930.57397460938,574.723388671875,4457,2.00765776634216,0.938775510204082,87,0,4932,4511.384765625,158.665832519531,4653,1.06087553501129,0.979591836734694,135,0,214,173.520706176758,11.1018495559692,214,1.22812056541443,1,169,0
3128,2802.201171875,148.765533447266,3082,1.16389727592468,1,157,0,3929,3756.13012695312,83.4775848388672,3839,1.02230215072632,0.959183673469388,163,0,301,264.260345458984,10.8382425308228,276,1.02889096736908,1,169,0
4586,2618.798828125,734.805480957031,4586,2.58949756622314,0.877551020408163,54,0,5716,5428.7216796875,114.124931335449,5389,0.99026095867157,0.653061224489796,99,0,225,186.076919555664,16.6479663848877,225,1.17340290546417,1,169,0
3012,2792.73364257812,94.8980407714844,2909,1.07046914100647,1,166,0,4171,3985.41430664062,89.4356994628906,3987,1.00898396968842,0.938775510204082,154,0,393,351.189361572266,17.9989986419678,328,0.974739968776703,1,169,0
6239,4044.005859375,976.243896484375,6069,2.03469944000244,0.897959183673469,68,0,4726,4035.24267578125,248.39697265625,4294,1.14186942577362,0.979591836734694,125,0,397,327.201171875,22.547721862793,319,1.00314462184906,1,169,0
8279,4596.1240234375,1331.6416015625,7949,2.33006000518799,0.816326530612245,50,0,4320,3922.58569335938,130.893020629883,4081,1.03631281852722,0.836734693877551,116,0,497,406.568054199219,28.9603042602539,356,0.770979940891266,1,169,0
2899,1822.48522949219,407.159851074219,2500,1.85116624832153,0.775510204081633,77,0,5585,4848.23095703125,406.604064941406,5164,1.16707158088684,0.918367346938776,109,0,216,177.502960205078,13.7074546813965,169,0.917232036590576,1,169,0
4936,3060.1953125,813.169250488281,4337,1.52805423736572,0.693877551020408,70,0,4962,4156.982421875,462.600524902344,4746,1.24689650535583,0.897959183673469,119,0,245,218.514785766602,11.3762006759644,221,1.00798177719116,1,169,0
2888,1994.07690429688,436.720672607422,2786,1.95303189754486,0.979591836734694,67,0,4727,4280.86962890625,201.52326965332,4478,1.09292817115784,0.959183673469388,134,0,252,200.538467407227,13.9151334762573,207,0.988066852092743,1,169,0
1704,1532.12426757812,62.3263473510742,1522,1.00197494029999,1,169,0,3453,3106.32543945312,102.703773498535,3119,1.00507533550262,0.571428571428571,96,0,288,245.437866210938,19.7453441619873,232,0.971727728843689,1,169,0
3450,2593.34326171875,395.7216796875,3304,1.55317902565002,0.918367346938776,76,0,3852,3566.78100585938,95.5864334106445,3546,1.00403487682343,1,169,0,278,239.360946655273,11.4753837585449,247,1.04550266265869,1,169,0
4353,3070.66284179688,547.390808105469,4353,1.76074421405792,0.959183673469388,63,0,4394,3865.5029296875,200.313705444336,4224,1.14946591854095,0.897959183673469,91,0,407,328.502960205078,20.9503726959229,318,0.988344967365265,1,169,0
4529,3653.68041992188,466.634918212891,4386,1.31979238986969,0.877551020408163,94,0,5281,4020.66870117188,327.834228515625,4038,0.994642555713654,0.306122448979592,50,0,666,315.704132080078,129.342041015625,231,0.723004698753357,0.530612244897959,83,0
7136,4543.34326171875,1029.87255859375,5501,1.61889350414276,0.755102040816326,73,0,5057,4037.52075195312,342.446807861328,4592,1.24774134159088,0.897959183673469,116,0,241,196.852066040039,14.2852125167847,187,0.944444417953491,1,169,0
3049,2532.201171875,214.176239013672,2881,1.27703905105591,1,140,0,5969,5335.01171875,342.734252929688,5758,1.11719048023224,0.775510204081633,109,0,222,183.307693481445,14.5442676544189,188,1.0930233001709,1,169,0
2743,2459.68627929688,80.055793762207,2743,1.14077770709991,0.959183673469388,164,0,3576,3398.1005859375,62.227855682373,3526,1.02948904037476,0.897959183673469,139,0,336,283.810638427734,15.21315574646,299,1.062166929245,1,169,0
2593,2202.005859375,174.973342895508,2370,1.17939782142639,0.959183673469388,133,0,4781,4263.72802734375,278.547637939453,4719,1.17688131332397,0.836734693877551,115,0,280,210.621307373047,22.5295791625977,216,1.06403934955597,1,169,0
2331,1919.37866210938,130.227310180664,2331,1.35483872890472,1,137,0,4073,3800.08276367188,96.5358581542969,3806,1.00475180149078,1,166,0,323,283.431945800781,20.2789287567139,266,1.07366299629211,1,169,0
4250,3027.53247070312,548.9599609375,4171,1.83744490146637,1,101,0,4932,4623.21875,143.327972412109,4810,1.06622338294983,0.857142857142857,82,0,209,178.727813720703,10.4958829879761,188,1.0978102684021,1,169,0
3703,2582.57983398438,478.644348144531,3417,1.75500774383545,0.938775510204082,75,0,5117,4782.35498046875,124.749244689941,4711,0.977031171321869,0.775510204081633,146,0,243,190.63313293457,18.5300998687744,190,1.01876676082611,1,169,0
5554,4079.78686523438,717.699890136719,5236,1.63001012802124,0.938775510204082,73,0,5818,4977.396484375,330.326599121094,4922,1.01678454875946,0.693877551020408,101,0,614,401.408294677734,67.8163146972656,348,1.07324600219727,1,169,0
2349,2072.52075195312,118.22673034668,2165,1.1106835603714,0.897959183673469,97,0,4517,4235.56201171875,112.903495788574,4371,1.05236542224884,0.959183673469388,145,0,220,187.396453857422,11.3736438751221,175,0.977653622627258,1,169,0
4089,3470.65673828125,233.1376953125,3641,1.06430864334106,0.857142857142857,116,0,4122,3859.33129882812,114.764495849609,3781,0.988949179649353,0.428571428571429,82,0,371,307.254425048828,18.8433494567871,298,0.976248979568481,1,169,0
3920,2840.44970703125,472.03076171875,3920,1.73701119422913,0.979591836734694,72,0,4522,4115.01171875,164.538055419922,4147,0.992996096611023,0.551020408163265,82,0,245,217.431945800781,12.6879835128784,220,1.02088165283203,1,169,0
2910,2255.2900390625,291.454467773438,2263,1.19246470928192,0.897959183673469,125,0,4802,4286.1005859375,223.820358276367,4505,1.11255168914795,0.959183673469388,131,0,210,177.331359863281,12.6649694442749,188,1.08670520782471,1,169,0
3568,2603.3017578125,411.250427246094,3406,1.60263502597809,0.979591836734694,77,0,4903,4386.201171875,251.109298706055,4655,1.12331080436707,0.857142857142857,91,0,534,310.230773925781,62.1857833862305,272,0.962831854820251,0.714285714285714,129,0
3589,2608.26025390625,430.523834228516,3549,1.7310084104538,0.918367346938776,83,0,5522,5053.79296875,166.563125610352,4974,0.98227596282959,0.918367346938776,144,0,237,190.313613891602,17.2661895751953,184,0.900856792926788,1,169,0
3493,3037.26025390625,180.039077758789,3253,1.15477454662323,0.979591836734694,142,0,3682,3348.7099609375,177.953018188477,3409,1.02195906639099,0.591836734693878,90,0,391,326.479278564453,27.6777992248535,314,0.979719161987305,0.979591836734694,168,0
4153,2794.07104492188,529.817810058594,3969,1.85056531429291,0.959183673469388,65,0,4513,3897.74560546875,256.822937011719,4443,1.24593377113342,0.918367346938776,87,0,237,196.775146484375,14.9784498214722,208,1.10198676586151,1,169,0
4855,3891.86987304688,440.937377929688,4246,1.2823920249939,0.877551020408163,87,0,4402,4120.419921875,147.403823852539,4203,1.04176473617554,1,162,0,206,173.218933105469,11.1859016418457,184,1.05444121360779,1,169,0
3576,2787.53247070312,331.615936279297,3364,1.3846470117569,0.959183673469388,65,0,4438,3897.13012695312,263.859741210938,3998,1.03360915184021,0.755102040816326,92,0,299,248.360946655273,20.2850189208984,238,0.987551867961884,1,169,0
3797,2842.603515625,317.24267578125,2649,0.989910304546356,0.346938775510204,70,0,5537,5111.822265625,196.306716918945,5279,1.06770491600037,1,144,0,438,376.8994140625,30.5697154998779,381,1.06648004055023,1,169,0
4685,3438.23071289062,601.884826660156,4685,1.77160143852234,0.979591836734694,95,0,4160,3856.97631835938,122.239326477051,3956,1.06702625751495,0.816326530612245,80,0,317,256.183441162109,21.0378513336182,241,0.985685050487518,1,169,0
4048,3069.54443359375,388.709228515625,3981,1.37643706798553,0.775510204081633,71,0,5320,4562.62109375,292.062591552734,4810,1.09299552440643,0.857142857142857,125,0,295,257.958587646484,13.7001714706421,264,1.01930499076843,1,169,0
5572,4432.8994140625,628.266845703125,5572,1.58149433135986,1,92,0,3896,3535.40234375,138.061767578125,3718,1.09072244167328,1,156,0,291,252.828399658203,14.0178508758545,265,1.06532669067383,1,169,0
4162,2760.62133789062,669.59326171875,4117,2.22450351715088,0.979591836734694,67,0,4533,4219.419921875,111.686729431152,4232,1.03528833389282,0.979591836734694,140,0,303,237.497039794922,23.6041564941406,234,1.1318017244339,1,169,0
3729,2543.06518554688,452.412170410156,3246,1.68623375892639,0.959183673469388,73,0,4753,4202.55029296875,139.453308105469,4322,1.06113433837891,0.918367346938776,127,0,205,171.414199829102,10.2193222045898,169,0.968481361865997,1,169,0
6845,3362.1064453125,1412.69250488281,6592,3.48138356208801,0.795918367346939,49,0,5909,4678.66259765625,555.37548828125,4813,1.08676266670227,0.63265306122449,95,0,260,197.248519897461,18.1228542327881,199,1.06275033950806,1,169,0
2049,1793.86389160156,110.565315246582,1963,1.21698701381683,1,168,0,4561,4300.44384765625,116.01554107666,4396,1.02512681484222,1,160,0,232,190.964492797852,12.7030630111694,193,0.998706340789795,1,169,0
3855,3009.95849609375,326.655731201172,3635,1.3176257610321,1,108,0,4063,3789.04736328125,112.999298095703,3925,1.0482040643692,1,159,0,287,256.946746826172,12.3028545379639,238,0.924271821975708,1,169,0
2110,1495.68041992188,279.573577880859,2009,1.73264336585999,1,115,0,8369,4587.76318359375,1362.08679199219,6346,1.86414039134979,0.571428571428571,48,0,271,204.751480102539,27.1092987060547,229,1.13930344581604,1,169,0
3304,2480.53857421875,379.907501220703,3304,1.69024169445038,1,98,0,5831,4950.005859375,414.752197265625,4985,0.997498750686646,0.571428571428571,96,0,254,185.798812866211,21.2915077209473,165,0.911602199077606,1,169,0
1716,1584.83435058594,65.6818313598633,1627,1.10473608970642,0.938775510204082,132,0,5535,5231.78125,111.291931152344,5139,0.977786242961884,0.693877551020408,128,0,214,161.331359863281,12.3937015533447,164,0.96898078918457,1,169,0
5737,3737.98217773438,949.617797851562,5518,2.1561005115509,0.938775510204082,85,0,4547,4004.55615234375,291.774322509766,4502,1.27852320671082,0.979591836734694,110,0,281,231.786987304688,18.4058609008789,251,1.15535092353821,1,169,0
4211,2886.65673828125,525.284851074219,4052,1.8101407289505,0.979591836734694,76,0,4110,3773.46142578125,131.575561523438,3954,1.07482159137726,1,152,0,385,269.65087890625,34.4927864074707,292,1.12524080276489,1,169,0
1976,1739.9052734375,78.8246459960938,1666,0.957884132862091,1,169,0,5164,4687.5859375,154.829132080078,4730,0.98469865322113,0.428571428571429,103,0,323,269.668640136719,16.6041889190674,274,1.05689489841461,1,169,0
4521,3378.6982421875,351.718658447266,3423,1.02072465419769,0.63265306122449,81,0,4726,4359.46728515625,140.432281494141,4238,0.96680736541748,0.979591836734694,166,0,265,222.343200683594,15.6866807937622,228,1.06916761398315,1,169,0
2018,1812.36096191406,94.6520843505859,1848,1.05857086181641,0.897959183673469,99,0,3890,3443.810546875,138.399566650391,3569,1.03516781330109,0.979591836734694,134,0,410,358.236694335938,21.5329933166504,382,1.10086452960968,1,169,0
3225,2826.62719726562,183.607040405273,3133,1.22814583778381,1,159,0,3455,3245.68041992188,75.0271606445312,3411,1.0424816608429,1,168,0,305,259.201171875,17.2518367767334,257,0.992277979850769,1,169,0
9113,6382.4853515625,1211.44018554688,8873,1.91197538375854,1,75,0,5247,4545.994140625,287.731231689453,4855,1.15416622161865,0.938775510204082,116,0,240,200.118347167969,13.9765176773071,195,0.970149278640747,1,169,0
3005,2668.8994140625,143.186645507812,2872,1.17320263385773,0.979591836734694,124,0,3867,3529.79296875,148.141448974609,3749,1.12515008449554,1,149,0,305,237.147933959961,23.4398040771484,202,0.80638724565506,1,169,0
3811,2434.2958984375,462.292053222656,3811,1.81238853931427,0.877551020408163,47,0,4645,4197.603515625,195.219772338867,4584,1.15838015079498,0.979591836734694,107,0,204,180.804733276367,9.78536128997803,177,0.979253113269806,1,169,0
1818,1603.46740722656,91.313117980957,1645,1.06870234012604,0.775510204081633,120,0,7378,6658.9052734375,272.129302978516,6843,1.10943579673767,0.571428571428571,67,0,242,190.946746826172,18.784574508667,164,0.778173208236694,1,169,0
9057,8439.775390625,270.647338867188,8618,1.04870557785034,0.938775510204082,127,0,5521,4867.43212890625,195.141998291016,4996,1.04770886898041,0.897959183673469,150,0,252,216.479293823242,16.0820388793945,197,0.914153158664703,1,169,0
2204,1725.50891113281,158.823425292969,2204,1.38703584671021,1,143,0,5263,4855.54443359375,162.671264648438,4767,0.968508720397949,0.979591836734694,149,0,243,180.893493652344,16.1164054870605,172,0.971751391887665,1,169,0
2406,2076.31958007812,136.389297485352,2295,1.17752695083618,0.938775510204082,90,0,4176,3943.55615234375,106.693534851074,4031,1.01370549201965,0.795918367346939,133,0,341,266.834320068359,24.7818279266357,253,1.01301300525665,1,169,0
2895,2250.13012695312,254.619277954102,2677,1.44644057750702,1,127,0,4465,4226.775390625,104.267433166504,4254,1.03202331066132,0.979591836734694,145,0,213,180.041427612305,11.6058044433594,166,0.963715553283691,1,169,0
