1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.256042	32.293416	3.043238	0.004651	1.7
516	-0.215450	31.597435	3.083507	0.001078	1.8
517	-0.257294	31.622088	3.082062	0.011120	1.7
518	-0.249767	31.908847	3.065358	0.005690	1.8
519	-0.206922	31.046215	3.116164	0.013626	1.8
520	-0.201351	30.133112	3.171811	0.006195	1.7
521	-0.254314	31.127793	3.111288	0.014944	1.7
522	-0.255620	30.201694	3.167562	0.003571	1.9
523	-0.230208	31.194490	3.107312	0.012601	2.0
524	-0.240118	30.327883	3.159775	0.006673	1.9
525	-0.207172	31.323424	3.099655	0.003017	2.3
526	-0.204089	31.225968	3.105439	0.013758	1.8
527	-0.220054	30.410437	3.154701	0.010163	1.8
528	-0.224051	29.484214	3.212579	0.009299	1.8
529	-0.217715	30.484210	3.150180	0.009327	1.8
530	-0.229132	29.558015	3.207890	0.006434	1.8
531	-0.235268	28.632177	3.267730	0.005256	1.7
532	-0.185329	28.669792	3.265255	0.012290	1.7
533	-0.199768	28.366974	3.285284	0.006651	1.8
534	-0.245282	29.351796	3.221028	0.005912	1.9
535	-0.194420	28.462265	3.278955	0.002402	1.9
536	-0.243661	28.422266	3.281609	0.003619	1.9
537	-0.222613	28.137337	3.300638	0.003115	2.0
538	-0.179386	28.446074	3.280029	0.011601	2.0
539	-0.257237	28.231727	3.294310	0.006437	1.9
540	-0.233167	29.231528	3.228740	0.011448	1.8
541	-0.217340	28.305345	3.289391	0.004028	1.8
542	-0.237477	27.446354	3.347714	0.019252	2.1
543	-0.212930	26.536916	3.411760	0.017050	1.9
544	-0.228014	27.536916	3.341468	0.004468	1.9
545	-0.198522	28.458480	3.279206	0.006431	1.8
546	-0.210227	29.293034	3.224792	0.004837	1.8
547	-0.256150	29.693852	3.199294	0.022608	1.8
548	-0.195306	30.655300	3.139747	0.004550	1.8
549	-0.239417	31.407400	3.094688	0.007838	1.8
550	-0.253148	30.849641	3.127978	0.008751	1.8
551	-0.176477	31.793605	3.072049	0.005795	1.8
552	-0.203134	32.792166	3.015022	0.011817	3.2
553	-0.217033	31.883659	3.066818	0.003256	2.2
554	-0.209093	32.665420	3.022143	0.007555	1.8
555	-0.218765	32.455564	3.034007	0.009157	1.8
556	-0.226543	33.455404	2.978300	0.004281	1.9
557	-0.235158	33.767118	2.961349	0.008952	1.9
558	-0.257216	33.296617	2.987010	0.006283	2.2
559	-0.245453	33.689944	2.965528	0.003841	2.3
560	-0.198836	34.410017	2.926990	0.006684	2.9
561	-0.186658	35.154656	2.888176	0.005710	2.6
562	-0.237769	34.344092	2.930476	0.006144	3.3
563	-0.263086	33.670156	2.966601	0.006627	3.0
564	-0.243405	32.795850	3.014815	0.013446	2.2
565	-0.209474	31.869878	3.067617	0.014399	2.9
566	-0.222374	32.869878	3.010672	0.009225	2.4
567	-0.205340	33.869877	2.955803	0.002450	3.1
568	-0.188107	33.393150	2.981709	0.005160	2.1
569	-0.215728	33.210788	2.991739	0.007262	1.9
570	-0.225923	32.346598	3.040204	0.009227	1.9
571	-0.214138	33.345942	2.984299	0.010948	1.8
572	-0.237863	34.300239	2.932800	0.002361	2.0
573	-0.230279	33.651846	2.967595	0.006452	1.8
574	-0.235850	33.020153	3.002297	0.013409	1.9
575	-0.201917	32.093943	3.054671	0.001632	1.8
576	-0.222225	31.645468	3.080693	0.003724	1.7
577	-0.216240	31.553990	3.086056	0.006635	1.8
578	-0.255866	30.779729	3.132202	0.006238	1.8
579	-0.221217	31.771152	3.073356	0.004708	1.8
580	-0.232066	32.292398	3.043296	0.012248	2.1
581	-0.220958	31.430389	3.093331	0.004284	1.9
582	-0.223810	32.333058	3.040976	0.010728	3.2
583	-0.260502	33.155921	2.994770	0.019898	2.0
584	-0.245212	34.155921	2.940474	0.018178	2.3
585	-0.226522	35.155921	2.888111	0.004052	2.7
586	-0.224422	36.155827	2.837586	0.006266	2.0
587	-0.253061	36.965565	2.797947	0.017330	2.2
588	-0.215327	37.965525	2.750498	0.006793	2.0
589	-0.240540	38.965515	2.704630	0.005060	2.2
590	-0.246604	38.118256	2.743392	0.005603	1.9
591	-0.234097	38.149505	2.741943	0.018288	2.4
592	-0.222342	39.014133	2.702439	0.007037	1.9
593	-0.270328	40.014116	2.658148	0.014165	1.8
594	-0.210305	41.014079	2.615286	0.012108	2.0
595	-0.195419	42.014073	2.573783	0.005034	1.9
596	-0.263132	43.001458	2.534076	0.005799	1.8
597	-0.231296	42.101147	2.570231	0.017867	1.9
598	-0.240217	43.101045	2.530139	0.003213	9.0
599	-0.211682	42.441450	2.556445	0.004372	1.9
600	-0.258420	42.243722	2.564437	0.006647	1.8
601	-0.234350	42.488114	2.554566	0.009175	1.8
602	-0.236268	41.562991	2.592340	0.008419	1.8
603	-0.206470	41.916197	2.577787	0.003802	1.8
604	-0.283003	42.751901	2.543996	0.003001	1.8
605	-0.225160	42.369180	2.559360	0.005273	1.9
606	-0.239820	42.690235	2.546459	0.011494	1.8
607	-0.210938	41.764385	2.584022	0.003038	1.8
608	-0.214099	41.030856	2.614579	0.003731	1.8
609	-0.243514	41.453783	2.596873	0.009178	1.8
610	-0.260622	40.833322	2.622931	0.005085	1.8
611	-0.295904	41.691714	2.587017	0.004275	1.8
612	-0.228099	41.578663	2.591691	0.008788	1.8
613	-0.234079	42.249415	2.564206	0.004650	2.0
614	-0.206125	43.227774	2.525147	0.003005	1.9
615	-0.236049	42.687932	2.546551	0.008886	1.8
616	-0.215442	42.031259	2.573081	0.011026	1.8
617	-0.226135	42.983734	2.534778	0.004643	1.7
618	-0.242354	42.063444	2.571768	0.005485	1.9
619	-0.218448	41.505494	2.594725	0.015618	2.0
620	-0.235585	42.505478	2.553867	0.004480	1.8
621	-0.239760	41.580766	2.591604	0.005323	1.9
622	-0.242724	40.751160	2.626421	0.009264	1.8
623	-0.242476	41.741662	2.584958	0.003023	1.8
624	-0.246707	42.680868	2.546833	0.011409	1.8
625	-0.235643	42.263487	2.563636	0.011388	1.9
626	-0.203199	41.337264	2.601727	0.009797	1.8
627	-0.224200	40.411041	2.640967	0.020563	1.9
628	-0.230021	39.484818	2.681409	0.005687	1.9
629	-0.257928	39.343383	2.687694	0.009045	2.2
630	-0.221520	40.311517	2.645254	0.007749	3.2
631	-0.246921	41.301868	2.603205	0.005214	1.9
632	-0.238610	42.216243	2.565552	0.008473	2.2
633	-0.242336	43.200409	2.526223	0.007345	2.4
634	-0.212426	44.196553	2.487625	0.019734	2.0
635	-0.216579	43.270330	2.523475	0.006267	1.9
636	-0.198933	44.270330	2.484813	0.007215	1.9
637	-0.232412	45.264146	2.447546	0.007871	1.8
638	-0.227817	44.346477	2.481917	0.006072	1.7
639	-0.206065	45.326269	2.445254	0.009055	1.9
640	-0.228087	46.317135	2.409261	0.005732	1.9
641	-0.236454	45.393018	2.442795	0.004300	1.9
642	-0.219155	44.635259	2.470997	0.001449	1.8
643	-0.224845	44.599881	2.472330	0.008719	1.8
644	-0.216671	44.649654	2.470456	0.006365	1.8
645	-0.240154	44.684781	2.469134	0.002349	1.8
646	-0.255561	44.460918	2.477578	0.004194	1.8
647	-0.230019	44.872255	2.462107	0.010021	1.9
648	-0.259324	45.815870	2.427336	0.009666	1.8
649	-0.210205	44.889654	2.461457	0.005091	1.8
650	-0.235953	45.841655	2.426399	0.014853	1.8
651	-0.223904	46.841476	2.390640	0.005107	1.9
652	-0.182031	47.773358	2.358247	0.008845	1.8
653	-0.246297	47.229094	2.377059	0.012954	1.8
654	-0.211072	46.302884	2.409771	0.013109	1.8
655	-0.241904	47.302884	2.374491	0.012740	1.8
656	-0.232720	48.302884	2.340228	0.004905	2.0
657	-0.251148	48.661396	2.328184	0.018300	1.7
658	-0.208543	47.941044	2.352511	0.007923	1.8
659	-0.256020	48.941044	2.318875	0.011479	1.8
660	-0.240074	49.941020	2.286189	0.008490	1.8
661	-0.217204	49.014809	2.316432	0.004383	1.8
662	-0.237800	49.962980	2.285481	0.007047	1.8
663	-0.241006	49.080675	2.314255	0.012583	1.7
664	-0.204947	50.080626	2.281698	0.004749	1.9
665	-0.265661	51.045672	2.251135	0.007213	1.8
666	-0.232593	51.983906	2.222196	0.008293	1.8
667	-0.238318	51.325581	2.242423	0.007936	1.8
668	-0.260382	52.074005	2.219456	0.014632	1.8
669	-0.269888	51.165455	2.247399	0.016270	1.8
670	-0.232356	52.165455	2.216682	0.003847	1.7
671	-0.230795	52.804335	2.197494	0.010999	2.1
672	-0.248436	53.721816	2.170511	0.011916	1.8
673	-0.248156	52.795593	2.197754	0.010833	3.4
674	-0.224888	51.869370	2.225689	0.009822	2.3
675	-0.219688	50.943249	2.254340	0.004008	1.8
676	-0.213771	50.116442	2.280549	0.003012	2.1
677	-0.242341	50.248268	2.276330	0.005262	1.9
678	-0.203733	50.926508	2.254865	0.016571	1.8
679	-0.211316	51.916441	2.224252	0.004402	2.2
680	-0.243930	51.772198	2.228661	0.004148	1.9
681	-0.233472	52.418901	2.209030	0.006168	1.8
682	-0.218587	51.779977	2.228423	0.006694	1.8
683	-0.251811	50.913884	2.255261	0.017227	1.8
684	-0.198981	49.987669	2.284686	0.009587	1.7
685	-0.235590	50.567686	2.266170	0.026816	1.9
686	-0.235330	49.641463	2.295883	0.012626	1.9
687	-0.226778	50.641463	2.263836	0.010035	1.8
688	-0.211463	51.641457	2.232672	0.003951	1.8
689	-0.224954	50.740278	2.260718	0.005987	1.9
690	-0.212194	51.573310	2.234769	0.007017	1.8
691	-0.233486	52.568092	2.204550	0.004676	1.8
692	-0.221809	51.675304	2.231632	0.018834	1.8
693	-0.209590	50.749147	2.260439	0.010370	2.0
694	-0.250974	49.822925	2.290001	0.008044	1.9
695	-0.215847	48.897058	2.320334	0.012291	1.7
696	-0.239535	47.970906	2.351492	0.007822	1.8
697	-0.205170	48.970885	2.317886	0.002931	1.8
698	-0.235294	49.221537	2.309613	0.003580	2.0
699	-0.195123	49.538768	2.299226	0.005900	1.9
700	-0.190176	50.033468	2.283213	0.012213	1.8
701	-0.271729	49.141702	2.312241	0.004817	1.8
702	-0.193836	49.175157	2.311139	0.007334	1.8
703	-0.197368	49.546015	2.298990	0.011349	1.8
704	-0.198609	50.040016	2.283003	0.020044	1.8
705	-0.226367	49.113793	2.313162	0.008758	1.8
706	-0.251769	48.187570	2.344128	0.008299	1.8
707	-0.215136	49.187410	2.310736	0.007833	1.8
708	-0.217609	50.045396	2.282830	0.011076	1.8
709	-0.263531	51.045104	2.251153	0.010479	1.8
710	-0.231639	50.118984	2.280468	0.013409	1.8
711	-0.240416	51.118984	2.248847	0.004845	1.9
712	-0.209946	51.177665	2.247019	0.010304	1.8
713	-0.241006	50.843562	2.257468	0.009796	1.8
714	-0.211910	51.843559	2.226478	0.009693	1.7
715	-0.221822	50.917343	2.255152	0.007347	1.8
716	-0.246332	49.991238	2.284571	0.008184	1.8
717	-0.232205	49.078006	2.314343	0.006116	1.8
718	-0.245061	49.864547	2.288656	0.005159	1.8
719	-0.213002	50.217203	2.277323	0.006793	1.8
720	-0.215626	49.323170	2.306275	0.009192	1.9
721	-0.242437	50.321601	2.273989	0.003235	1.7
722	-0.235214	51.152721	2.247795	0.006017	2.0
723	-0.214368	51.147284	2.247965	0.014260	1.8
724	-0.259675	50.327562	2.273799	0.003264	1.7
725	-0.220941	49.602869	2.297138	0.005604	1.8
726	-0.222958	49.548600	2.298905	0.012263	1.8
727	-0.203659	48.622585	2.329482	0.010371	3.0
728	-0.253980	47.696368	2.360890	0.008382	3.4
729	-0.220262	46.770658	2.393138	0.003544	2.1
730	-0.281675	46.651085	2.397368	0.011205	1.8
731	-0.218646	47.625493	2.363328	0.007513	1.8
732	-0.221099	48.625476	2.329385	0.005225	1.8
733	-0.221456	49.573104	2.298107	0.002715	1.9
734	-0.216473	49.444948	2.302288	0.005030	1.8
735	-0.198751	49.492391	2.300738	0.011494	1.9
736	-0.203237	50.491213	2.268594	0.003322	1.9
737	-0.223586	49.952605	2.285815	0.007234	1.9
738	-0.225416	50.306973	2.274456	0.004590	1.8
739	-0.211316	50.885134	2.256163	0.004310	1.9
740	-0.219421	51.773566	2.228619	0.002697	1.9
741	-0.240136	51.275476	2.243978	0.006296	1.9
742	-0.198276	51.036364	2.251426	0.008224	1.7
743	-0.209503	50.259425	2.275973	0.021818	1.9
744	-0.264403	49.333202	2.305946	0.006985	1.9
745	-0.286835	50.333033	2.273625	0.006676	1.9
746	-0.232682	49.433750	2.302654	0.006669	2.0
747	-0.224989	48.513733	2.333130	0.004602	1.9
748	-0.231786	49.474400	2.301326	0.013584	2.1
749	-0.210980	50.470150	2.269263	0.005755	1.8
750	-0.212151	49.544080	2.299053	0.006949	1.9
751	-0.233482	48.640479	2.328883	0.011780	1.8
752	-0.199324	47.714467	2.360268	0.014110	1.9
753	-0.231419	46.788245	2.392517	0.004770	1.9
754	-0.214171	45.862493	2.425643	0.011140	1.8
755	-0.233336	46.861489	2.389935	0.006123	1.9
756	-0.195062	47.848187	2.355684	0.007737	1.7
757	-0.222580	48.820958	2.322863	0.003188	1.8
758	-0.272543	48.003137	2.350394	0.009343	1.9
759	-0.208264	47.112403	2.381131	0.006645	1.8
760	-0.205473	46.188755	2.413864	0.015352	1.8
761	-0.251272	45.262543	2.447605	0.014463	1.8
762	-0.234536	44.336320	2.482303	0.007256	1.8
763	-0.259460	43.410098	2.517999	0.004317	1.8
764	-0.245701	43.979214	2.495945	0.008740	1.8
765	-0.197165	44.438958	2.478410	0.009478	1.7
766	-0.212141	45.437842	2.441147	0.009469	2.0
767	-0.218047	46.435936	2.405017	0.014821	5.4
768	-0.198248	47.435872	2.369876	0.009544	2.1
769	-0.203385	46.509649	2.402391	0.007253	1.9
770	-0.197162	47.506529	2.367432	0.002538	2.0
771	-0.227006	47.978918	2.351219	0.004861	2.0
772	-0.249136	48.605930	2.330039	0.014833	1.8
773	-0.226323	47.764311	2.358557	0.012087	1.8
774	-0.220975	46.838088	2.390759	0.005026	1.9
775	-0.216948	47.779818	2.358025	0.012654	1.8
776	-0.224012	48.779305	2.324250	0.006412	2.3
777	-0.226512	47.853133	2.355514	0.002327	2.1
778	-0.225077	48.214350	2.343221	0.003195	1.8
779	-0.210950	48.016894	2.349925	0.007738	1.8
780	-0.248198	47.912902	2.353471	0.007428	1.8
781	-0.255994	48.892550	2.320484	0.004746	1.8
782	-0.229152	49.857307	2.288890	0.002182	1.8
783	-0.211609	50.377208	2.272218	0.003926	1.9
784	-0.232558	49.944171	2.286087	0.005156	1.9
785	-0.243409	49.599296	2.297254	0.004715	1.8
786	-0.209416	49.383759	2.304289	0.008438	1.9
787	-0.203972	48.652540	2.328480	0.017522	1.9
788	-0.219955	49.652540	2.295523	0.003929	1.8
789	-0.250483	50.644203	2.263750	0.014001	1.8
790	-0.210678	51.640865	2.232690	0.004389	1.9
791	-0.209009	52.638610	2.202439	0.015648	1.8
792	-0.217855	51.746008	2.229463	0.024725	1.8
793	-0.219239	52.746008	2.199232	0.007153	1.8
794	-0.209277	51.819785	2.227204	0.012231	2.1
795	-0.239456	50.903633	2.255582	0.008974	1.8
796	-0.211109	51.903633	2.224643	0.005005	2.0
797	-0.230391	51.228559	2.245435	0.005220	1.8
798	-0.229829	52.072830	2.219492	0.008609	1.9
799	-0.240642	52.883880	2.195128	0.003696	1.8
800	-0.244764	53.545052	2.175658	0.009292	1.9
801	-0.213277	52.641487	2.202353	0.005631	1.8
802	-0.237422	51.892221	2.224991	0.007413	1.9
803	-0.213421	52.808690	2.197364	0.005577	1.8
804	-0.220246	51.887446	2.225137	0.008976	1.8
805	-0.240205	52.843743	2.196321	0.006151	1.8
806	-0.213838	51.930971	2.223809	0.002722	1.9
807	-0.223439	52.176259	2.216355	0.005218	2.1
808	-0.245780	52.507181	2.206377	0.009955	2.0
809	-0.246416	53.495635	2.177101	0.014644	1.9
810	-0.195625	54.495634	2.148264	0.009365	1.9
811	-0.197383	55.495634	2.120180	0.009464	1.9
812	-0.234137	56.494114	2.092863	0.015656	1.9
813	-0.246155	57.494114	2.066200	0.005774	1.7
814	-0.227494	58.491245	2.040282	0.003384	1.8
815	-0.195834	58.518646	2.039579	0.004962	1.9
816	-0.239047	58.300763	2.045183	0.012301	1.8
817	-0.242602	57.482925	2.066495	0.011217	1.8
818	-0.279225	56.556702	2.091174	0.014750	1.8
819	-0.212971	57.556702	2.064554	0.011993	2.0
820	-0.235824	58.556702	2.038603	0.010820	1.8
821	-0.229748	59.556702	2.013297	0.007485	1.8
822	-0.234069	60.231776	1.996565	0.006590	1.8
823	-0.237725	61.226271	1.972418	0.008879	1.8
824	-0.214565	60.301780	1.994846	0.005861	1.8
825	-0.215204	61.300170	1.970647	0.004731	2.0
826	-0.256458	62.255453	1.948035	0.011241	1.9
827	-0.217026	61.336156	1.969785	0.008001	1.9
828	-0.203961	62.336149	1.946149	0.002862	1.8
829	-0.218648	62.488830	1.942590	0.011270	1.9
830	-0.234861	61.593079	1.963658	0.007042	1.8
831	-0.241614	60.677673	1.985666	0.002728	1.8
832	-0.224269	60.103813	1.999715	0.017455	1.8
833	-0.256338	59.221132	2.021719	0.008573	1.9
834	-0.243334	60.221132	1.996827	0.002947	1.9
835	-0.212703	61.030119	1.977134	0.007783	2.7
836	-0.236870	61.565865	1.964305	0.005399	1.9
837	-0.191667	62.551138	1.941141	0.002250	1.9
838	-0.244861	62.147297	1.950569	0.010012	1.8
839	-0.230588	61.717910	1.960694	0.007815	1.9
840	-0.238368	60.795530	1.982805	0.009184	1.8
841	-0.240135	59.983150	2.002695	0.004769	1.8
842	-0.226806	59.991171	2.002497	0.008851	1.8
843	-0.195374	60.949764	1.979073	0.009267	1.8
844	-0.211582	61.942674	1.955381	0.009533	1.8
845	-0.226048	61.016476	1.977463	0.006424	1.7
846	-0.256372	62.015904	1.953656	0.006584	1.9
847	-0.251063	61.795199	1.958864	0.008226	2.2
848	-0.223811	62.788969	1.935631	0.007288	1.9
849	-0.237632	63.662471	1.915660	0.012765	1.8
850	-0.208552	62.740207	1.936758	0.011407	1.7
851	-0.250982	63.740207	1.913903	0.005018	1.7
852	-0.231896	62.824680	1.934807	0.004764	1.8
853	-0.228714	62.090368	1.951906	0.011292	2.1
854	-0.261587	61.540695	1.964904	0.010266	1.8
855	-0.254036	62.531808	1.941590	0.003765	1.8
856	-0.219654	61.649277	1.962323	0.005114	1.9
857	-0.218521	60.987297	1.978167	0.004912	1.7
858	-0.265281	61.188694	1.973319	0.012979	1.8
859	-0.268830	62.090538	1.951902	0.004151	1.8
860	-0.223188	62.991824	1.930956	0.009885	1.7
861	-0.245700	63.910434	1.910066	0.005182	1.9
862	-0.244616	62.991246	1.930970	0.012507	1.8
863	-0.256887	62.293496	1.947145	0.006784	1.8
864	-0.207755	63.293475	1.924046	0.006259	1.8
865	-0.227083	64.130957	1.905118	0.009311	1.8
866	-0.228918	65.057892	1.884598	0.008523	1.8
867	-0.213148	64.131695	1.905102	0.011701	1.9
868	-0.226291	63.206013	1.926045	0.006804	1.9
869	-0.244291	64.053515	1.906853	0.011705	1.8
870	-0.226790	65.052310	1.884720	0.011331	1.8
871	-0.247761	64.710044	1.892247	0.008659	1.8
872	-0.221331	63.789034	1.912801	0.006465	1.8
873	-0.219819	64.241849	1.902640	0.005994	1.8
874	-0.197644	63.760209	1.913452	0.014206	1.8
875	-0.216401	62.834061	1.934590	0.006095	1.9
876	-0.221293	61.986936	1.954338	0.004094	1.8
877	-0.236937	62.930589	1.932365	0.010299	1.8
878	-0.209952	62.082608	1.952088	0.017496	1.9
879	-0.225735	61.156385	1.974096	0.004867	1.8
880	-0.212447	62.153333	1.950428	0.011978	1.8
881	-0.238885	61.255339	1.971721	0.007780	1.8
882	-0.251535	60.347965	1.993714	0.002677	1.9
883	-0.237750	61.196331	1.973136	0.016293	1.7
884	-0.238223	60.749892	1.983911	0.008797	1.8
885	-0.240380	61.749892	1.959937	0.004205	1.8
886	-0.202561	60.988064	1.978148	0.005814	1.7
887	-0.217643	60.586220	1.987891	0.002105	1.8
888	-0.242787	60.745382	1.984021	0.007429	2.1
889	-0.240145	61.410118	1.968017	0.014333	2.1
890	-0.246764	60.501327	1.989962	0.007836	2.2
891	-0.253074	61.501298	1.965842	0.013552	1.8
892	-0.222332	60.575076	1.988163	0.008180	1.9
893	-0.240617	61.575062	1.964086	0.010460	1.9
894	-0.229578	62.574953	1.940588	0.009855	1.8
895	-0.217999	61.648732	1.962336	0.006810	1.8
896	-0.240818	60.722585	1.984574	0.009853	1.8
897	-0.253089	61.722488	1.960586	0.008909	1.8
898	-0.213812	60.796287	1.982786	0.007253	1.9
899	-0.242172	59.871937	2.005449	0.008395	1.8
900	-0.250015	60.809704	1.982461	0.006063	2.0
901	-0.216549	60.393578	1.992596	0.005590	2.7
902	-0.202493	61.118584	1.975004	0.009649	1.8
903	-0.212394	60.258297	1.995914	0.005881	1.8
904	-0.212169	59.333691	2.018886	0.017245	1.9
905	-0.210348	58.408205	2.042416	0.010720	1.8
906	-0.252589	59.408205	2.017015	0.009202	1.7
907	-0.223899	59.587661	2.012523	0.004835	1.7
908	-0.203998	60.560837	1.988510	0.011314	2.2
909	-0.267364	60.895311	1.980389	0.019232	1.8
910	-0.196144	61.895311	1.956498	0.011277	1.8
911	-0.250386	60.969088	1.978606	0.006804	1.8
912	-0.244454	61.968966	1.954762	0.006129	1.8
913	-0.226383	62.963847	1.931600	0.015158	1.8
914	-0.242984	63.963829	1.908866	0.006940	1.8
915	-0.197967	64.963826	1.886660	0.004883	1.8
916	-0.214742	65.898569	1.866366	0.007041	1.8
917	-0.209956	66.617804	1.851046	0.009306	1.8
918	-0.224095	66.431431	1.854991	0.011056	1.8
919	-0.235000	67.431430	1.834015	0.018629	2.2
920	-0.185425	66.505207	1.853427	0.008140	1.9
921	-0.186105	65.578984	1.873255	0.007919	1.8
922	-0.219449	66.558930	1.852290	0.007589	1.7
923	-0.245350	65.705137	1.870530	0.016429	1.9
924	-0.263159	66.705137	1.849202	0.011075	1.8
925	-0.207475	67.705137	1.828356	0.007727	1.7
926	-0.224206	66.778926	1.847648	0.008462	1.8
927	-0.233373	65.854128	1.867321	0.005494	1.8
928	-0.228298	65.110631	1.883444	0.011038	2.1
929	-0.249284	66.102565	1.861995	0.007602	1.9
930	-0.214675	67.102453	1.840863	0.004801	1.9
931	-0.229176	66.528879	1.852926	0.011779	1.8
932	-0.234907	65.603837	1.872718	0.002988	1.8
933	-0.217115	64.822854	1.889759	0.018948	1.7
934	-0.221652	65.794330	1.868608	0.002595	1.9
935	-0.249204	66.762912	1.847985	0.007245	2.1
936	-0.214520	67.376162	1.835162	0.003449	1.8
937	-0.219028	68.281165	1.816560	0.007348	1.8
938	-0.212111	69.209252	1.797870	0.004425	1.8
939	-0.255333	68.785901	1.806348	0.013611	1.9
940	-0.236879	67.865004	1.825067	0.005082	1.9
941	-0.240509	66.941634	1.844229	0.006033	1.8
942	-0.197610	67.911521	1.824112	0.005741	1.8
943	-0.227236	67.071271	1.841515	0.004613	1.9
944	-0.191437	67.217097	1.838471	0.006110	1.9
945	-0.205816	67.210548	1.838607	0.005293	1.8
946	-0.206460	66.449831	1.854601	0.006797	1.9
947	-0.205583	65.546800	1.873952	0.004289	1.8
948	-0.249977	64.647177	1.893636	0.008947	1.8
949	-0.259469	63.985626	1.908376	0.004630	1.8
950	-0.207920	64.898590	1.888093	0.013096	2.0
951	-0.211558	65.897645	1.866386	0.007649	1.8
952	-0.198910	66.897618	1.845153	0.007686	1.8
953	-0.264173	67.862500	1.825118	0.019671	1.8
954	-0.202931	68.862500	1.804808	0.005216	1.8
955	-0.217312	69.272036	1.796620	0.008221	1.8
956	-0.222499	70.200784	1.778324	0.006958	2.1
957	-0.220650	71.195254	1.759142	0.010402	1.9
958	-0.242200	71.090206	1.761149	0.009667	1.9
959	-0.260579	70.163995	1.779042	0.006161	1.7
960	-0.231261	69.268996	1.796681	0.004670	1.9
961	-0.251785	70.145511	1.779403	0.010069	1.9
962	-0.212976	71.137629	1.760242	0.006184	1.8
963	-0.281624	70.331049	1.775788	0.005693	1.9
964	-0.223587	69.505908	1.791978	0.011624	1.8
965	-0.233699	70.256212	1.777244	0.008186	1.8
966	-0.214316	69.329991	1.795467	0.005908	1.8
967	-0.221060	68.407583	1.813991	0.009664	1.8
968	-0.225821	67.484343	1.832918	0.006626	1.8
969	-0.205596	66.560132	1.852265	0.005867	1.8
970	-0.185635	67.527163	1.832031	0.008628	1.9
971	-0.212113	66.655124	1.850257	0.009983	1.8
972	-0.216061	65.728965	1.870016	0.016929	1.8
973	-0.197518	66.711907	1.849060	0.010612	1.8
974	-0.213984	66.951803	1.844016	0.004156	1.9
975	-0.233610	67.240955	1.837974	0.004311	1.8
976	-0.244351	67.726276	1.827920	0.002597	1.8
977	-0.210032	67.248323	1.837820	0.026777	1.8
978	-0.203616	66.383411	1.856011	0.003795	2.3
979	-0.191806	65.691806	1.870818	0.013049	3.6
980	-0.214482	65.369870	1.877791	0.006262	3.1
981	-0.220129	64.455481	1.897884	0.005985	1.8
982	-0.218712	63.550734	1.918192	0.006308	1.8
983	-0.245872	62.775386	1.935945	0.010614	1.8
984	-0.223716	62.986359	1.931082	0.007161	1.8
985	-0.208446	62.060177	1.952615	0.007399	1.8
986	-0.199817	62.128994	1.950999	0.006976	1.8
987	-0.279302	63.094166	1.928606	0.007073	1.8
988	-0.220685	64.061982	1.906663	0.007910	1.8
989	-0.228649	64.260708	1.902219	0.010169	1.8
990	-0.222228	65.259846	1.880186	0.008655	1.9
991	-0.245099	64.333682	1.900592	0.007310	2.0
992	-0.251111	64.842400	1.889329	0.009509	1.8
993	-0.223801	63.920191	1.909847	0.009422	1.8
994	-0.221016	63.011127	1.930513	0.009877	1.9
995	-0.257082	63.946889	1.909247	0.006433	1.8
996	-0.222023	63.340306	1.922978	0.010404	1.8
997	-0.230806	63.583709	1.917444	0.014312	1.8
998	-0.260852	62.657486	1.938673	0.026486	1.8
999	-0.199056	63.657486	1.915773	0.007912	1.8
1000	-0.258562	62.731263	1.936965	0.011413	1.9
1001	-0.219924	62.935356	1.932255	0.017094	1.8
1002	-0.218825	62.009133	1.953816	0.009887	1.9
1003	-0.216696	61.082910	1.975863	0.012450	1.8
1004	-0.204019	60.156688	1.998413	0.005826	2.1
1005	-0.221024	59.232693	2.021427	0.003809	1.8
1006	-0.271111	58.562344	2.038459	0.003886	1.8
1007	-0.259880	58.071491	2.051113	0.010675	1.8
1008	-0.218958	57.155617	2.075149	0.004310	1.8
1009	-0.232042	56.251763	2.099428	0.005671	1.8
1010	-0.250149	55.572308	2.118057	0.020370	1.8
1011	-0.201304	56.532343	2.091831	0.005565	1.9
1012	-0.220885	55.606122	2.117123	0.004905	1.8
1013	-0.231078	56.483497	2.093150	0.003136	1.8
1014	-0.211563	56.046946	2.105009	0.012710	1.7
1015	-0.229319	55.379919	2.123393	0.006180	1.8
1016	-0.214665	54.453948	2.149451	0.009159	1.7
1017	-0.250444	54.270905	2.154678	0.008729	1.8
1018	-0.223578	55.270863	2.126429	0.018918	1.7
1019	-0.242884	56.270816	2.098911	0.008966	1.7
1020	-0.216127	55.344593	2.124375	0.006843	1.8
1021	-0.228105	55.127446	2.130435	0.003369	1.9
1022	-0.225338	55.884462	2.109458	0.002047	1.8
1023	-0.244466	56.082057	2.104051	0.007228	1.8
1024	-0.246143	55.712866	2.114177	0.009998	1.8
1025	-0.236312	56.693878	2.087482	0.003791	1.8
1026	-0.201548	56.124271	2.102899	0.007581	1.8
1027	-0.213233	55.761076	2.112849	0.005622	1.8
1028	-0.188686	56.732472	2.086445	0.014062	1.7
1029	-0.218130	57.732281	2.059950	0.004767	1.8
