1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
512	-0.156119	194.310539	1.827532	0.008200	6.8
513	-0.145157	195.310539	1.819083	0.005658	6.5
514	-0.144526	195.209336	1.819935	0.009251	6.4
515	-0.153921	196.209286	1.811556	0.006043	7.4
516	-0.170430	197.209284	1.803254	0.003314	9.3
517	-0.161211	196.973153	1.805208	0.008627	8.6
518	-0.159409	197.946169	1.797185	0.007832	6.3
519	-0.166345	197.709092	1.799133	0.013056	7.1
520	-0.151047	198.706465	1.790966	0.011090	6.7
521	-0.160262	199.706465	1.782851	0.010916	6.7
522	-0.140754	199.469385	1.784769	0.011140	6.4
523	-0.138074	200.271675	1.778297	0.012148	9.0
524	-0.163326	200.034820	1.780203	0.010996	7.5
525	-0.150414	201.034820	1.772185	0.011213	6.6
526	-0.161916	200.797741	1.774080	0.011188	6.7
527	-0.155901	200.560662	1.775978	0.008323	6.9
528	-0.158161	200.886465	1.773370	0.008772	6.4
529	-0.154047	200.649386	1.775267	0.005438	8.2
530	-0.176491	200.695852	1.774895	0.008775	6.9
531	-0.162812	200.458775	1.776795	0.007198	6.8
532	-0.146874	200.221696	1.778699	0.021981	6.5
533	-0.152992	201.221696	1.770695	0.005316	6.7
534	-0.141270	202.221696	1.762763	0.007118	7.4
535	-0.164059	201.984797	1.764635	0.007597	9.1
536	-0.157946	202.865023	1.757697	0.008377	8.3
537	-0.153646	203.864573	1.749884	0.012275	7.3
538	-0.163028	204.864573	1.742136	0.017054	6.4
539	-0.159945	205.859206	1.734498	0.006080	7.5
540	-0.165543	205.622127	1.736313	0.012954	6.4
541	-0.152489	206.622127	1.728685	0.006080	8.5
542	-0.146055	206.418051	1.730236	0.007356	8.8
543	-0.151673	206.181055	1.732041	0.004464	6.8
544	-0.150703	206.430006	1.730145	0.018735	7.1
545	-0.156113	207.429866	1.722572	0.012699	6.4
546	-0.148756	208.429866	1.715064	0.004660	6.5
547	-0.171033	209.293825	1.708630	0.006865	6.6
548	-0.160330	209.068400	1.710304	0.014497	6.5
549	-0.141495	209.098188	1.710082	0.008806	6.5
550	-0.161088	210.089589	1.702746	0.007935	7.4
551	-0.151161	211.059461	1.695629	0.016905	6.9
552	-0.141687	212.059461	1.688354	0.013482	6.4
553	-0.174635	213.059461	1.681141	0.009541	6.3
554	-0.160666	212.822449	1.682845	0.013192	6.8
555	-0.172455	212.585370	1.684553	0.009964	6.4
556	-0.158664	212.440109	1.685601	0.004715	6.8
557	-0.160639	212.205286	1.687298	0.006513	6.9
558	-0.144801	213.169719	1.680349	0.006215	6.9
559	-0.155208	212.932660	1.682052	0.009572	6.7
560	-0.159513	213.932650	1.674892	0.007487	6.4
561	-0.148519	214.932623	1.667793	0.015791	6.6
562	-0.153891	214.695544	1.669471	0.006004	6.7
563	-0.163573	215.695535	1.662418	0.014221	7.5
564	-0.152798	216.695535	1.655424	0.006226	7.6
565	-0.152718	217.695531	1.648489	0.007064	8.0
566	-0.149125	217.458524	1.650127	0.005096	10.7
567	-0.140317	217.267518	1.651450	0.013374	6.9
568	-0.139457	218.267435	1.644548	0.006438	8.3
569	-0.160266	218.030362	1.646179	0.006702	6.7
570	-0.154057	219.010320	1.639458	0.012574	6.9
571	-0.179790	218.773241	1.641079	0.006638	6.9
572	-0.160154	218.536162	1.642703	0.008843	6.5
573	-0.150782	219.533111	1.635895	0.008893	6.7
574	-0.167809	219.320753	1.637340	0.003085	6.4
575	-0.161386	219.213464	1.638072	0.008999	6.4
576	-0.155917	219.107325	1.638796	0.008250	6.3
577	-0.155743	219.231552	1.637948	0.011178	6.4
578	-0.163500	218.994473	1.639566	0.005393	6.8
579	-0.155720	218.757395	1.641188	0.009941	7.6
580	-0.151090	219.757389	1.634371	0.003307	7.6
581	-0.145312	219.863175	1.633653	0.004677	6.3
582	-0.158384	219.636143	1.635194	0.006808	7.4
583	-0.155600	219.400846	1.636795	0.011914	6.3
584	-0.151616	219.164734	1.638404	0.009952	6.5
585	-0.152656	218.927655	1.640023	0.008046	7.2
586	-0.156947	218.690589	1.641645	0.007181	7.0
587	-0.162329	219.471288	1.636315	0.012324	6.7
588	-0.171771	219.234260	1.637930	0.007090	6.4
589	-0.174324	220.234259	1.631140	0.012604	7.1
590	-0.164582	220.658151	1.628279	0.014064	7.2
591	-0.152716	220.421091	1.629878	0.015068	7.3
592	-0.157985	221.421091	1.623154	0.004046	8.3
593	-0.149962	222.420720	1.616489	0.008986	7.3
594	-0.155921	223.417428	1.609897	0.003308	9.2
595	-0.154796	223.180539	1.611459	0.003391	8.5
596	-0.143067	223.078824	1.612130	0.013315	6.5
597	-0.156234	222.968187	1.612861	0.008266	6.6
598	-0.158685	223.968187	1.606277	0.006681	6.4
599	-0.168725	224.968158	1.599747	0.007173	6.5
600	-0.139463	224.737425	1.601249	0.018273	6.7
601	-0.140443	224.500575	1.602794	0.012961	6.7
602	-0.160827	224.263496	1.604343	0.009016	6.4
603	-0.164972	225.263487	1.597829	0.008840	6.7
604	-0.147768	226.263487	1.591367	0.018452	6.8
605	-0.151257	226.026408	1.592894	0.002493	6.9
606	-0.169863	226.972837	1.586814	0.007922	6.4
607	-0.165498	227.156526	1.585640	0.003981	6.5
608	-0.170622	226.920857	1.587147	0.008563	6.7
609	-0.146747	226.684349	1.588663	0.005038	7.3
610	-0.161783	227.632975	1.582601	0.008764	6.6
611	-0.159873	228.632934	1.576262	0.010405	6.4
612	-0.151839	228.689984	1.575902	0.007030	6.4
613	-0.152003	229.689645	1.569617	0.007323	6.4
614	-0.149636	229.452580	1.571103	0.009582	6.4
615	-0.156264	229.215504	1.572592	0.025682	7.2
616	-0.157770	230.215504	1.566332	0.015421	6.6
617	-0.142352	231.213960	1.560131	0.012100	6.7
618	-0.168714	232.213960	1.553970	0.009621	7.2
619	-0.157537	231.976881	1.555426	0.012355	6.8
620	-0.146020	231.739802	1.556885	0.015292	6.6
621	-0.153974	231.502723	1.558347	0.012114	6.3
622	-0.163875	232.502723	1.552200	0.010514	6.6
623	-0.150784	232.265644	1.553653	0.007447	8.0
624	-0.152842	232.029142	1.555105	0.008985	6.4
625	-0.142691	231.792084	1.556563	0.007578	6.4
626	-0.155897	231.555005	1.558024	0.009130	6.5
627	-0.165346	232.555003	1.551880	0.008046	6.9
628	-0.140474	232.728050	1.550821	0.005277	6.4
629	-0.158852	232.491599	1.552268	0.002515	6.3
630	-0.160611	232.317851	1.553332	0.008567	6.8
631	-0.153077	233.228859	1.547766	0.011488	6.4
632	-0.152986	234.228859	1.541702	0.012395	6.4
633	-0.154414	233.991780	1.543135	0.012639	6.6
634	-0.155797	233.754701	1.544571	0.007714	6.4
635	-0.146008	234.754666	1.538532	0.009397	6.8
636	-0.140895	235.708172	1.532818	0.004011	7.3
637	-0.154739	235.830217	1.532089	0.004543	6.4
638	-0.159353	236.151424	1.530176	0.009864	6.5
639	-0.157368	237.151212	1.524249	0.011285	6.4
640	-0.161991	236.914133	1.525651	0.006891	7.4
641	-0.146031	237.914133	1.519758	0.009195	6.5
642	-0.136597	237.677919	1.521146	0.009343	6.3
643	-0.152482	238.089862	1.518727	0.005710	6.3
644	-0.141355	239.069550	1.513006	0.009551	7.0
645	-0.169080	240.068270	1.507218	0.018395	6.5
646	-0.156134	239.831191	1.508588	0.012846	6.5
647	-0.156802	239.594112	1.509961	0.006512	6.8
648	-0.151641	240.594112	1.504188	0.004639	6.7
649	-0.159540	240.357696	1.505549	0.012364	6.8
650	-0.163022	241.357692	1.499811	0.005798	6.9
651	-0.159561	242.357654	1.494116	0.009920	6.4
652	-0.163589	242.150242	1.495293	0.018649	8.1
653	-0.162176	242.841509	1.491376	0.017102	6.5
654	-0.167842	243.841509	1.485745	0.004623	6.4
655	-0.167348	244.802166	1.480375	0.012152	7.1
656	-0.168393	244.565087	1.481696	0.011921	6.4
657	-0.149100	245.393474	1.477089	0.011600	6.4
658	-0.143027	246.393474	1.471565	0.007044	6.4
659	-0.144679	247.393474	1.466082	0.009247	6.5
660	-0.159557	248.393474	1.460640	0.013557	6.4
661	-0.150568	249.393474	1.455238	0.016118	6.7
662	-0.173755	249.156395	1.456515	0.015016	6.4
663	-0.166436	248.919316	1.457794	0.015148	6.4
664	-0.145642	249.919316	1.452413	0.007761	6.5
665	-0.169593	249.682237	1.453686	0.009806	6.5
666	-0.163381	249.445162	1.454960	0.007075	6.6
667	-0.157671	249.208093	1.456236	0.008332	6.4
668	-0.153288	248.971028	1.457515	0.014585	6.4
669	-0.159691	249.971028	1.452136	0.006792	6.4
670	-0.161574	250.970626	1.446799	0.006349	8.5
671	-0.161629	250.826187	1.447568	0.008732	6.6
672	-0.154256	251.825089	1.442268	0.008379	6.7
673	-0.156295	252.823029	1.437012	0.005225	7.8
674	-0.164475	252.940997	1.436393	0.009931	6.4
675	-0.154995	253.940713	1.431170	0.008611	6.5
676	-0.143160	254.940713	1.425983	0.009399	6.3
677	-0.152452	254.703662	1.427209	0.007850	6.9
678	-0.161963	255.356168	1.423840	0.011616	6.4
679	-0.166490	255.119089	1.425062	0.014606	6.6
680	-0.147119	254.882010	1.426287	0.008747	6.7
681	-0.141991	254.644931	1.427513	0.004214	6.8
682	-0.170585	255.326140	1.423994	0.005695	13.2
683	-0.173107	255.096807	1.425177	0.012248	6.7
684	-0.153021	255.399264	1.423618	0.005911	7.7
685	-0.154741	255.252026	1.424376	0.007776	6.4
686	-0.146774	255.020717	1.425570	0.003910	6.3
687	-0.153219	255.113619	1.425090	0.003652	6.6
688	-0.158374	254.992807	1.425714	0.009348	6.8
689	-0.165358	254.755758	1.426940	0.004381	6.4
690	-0.159337	255.755494	1.421785	0.015797	6.3
691	-0.161013	256.746005	1.416715	0.012059	6.2
692	-0.151006	256.508926	1.417925	0.006611	6.4
693	-0.165631	257.508926	1.412834	0.010020	6.5
694	-0.146622	257.271847	1.414038	0.018167	6.6
695	-0.149357	258.271847	1.408974	0.003705	6.5
696	-0.167649	258.034769	1.410171	0.006959	6.3
697	-0.146724	257.799937	1.411359	0.004918	6.8
698	-0.151727	257.563690	1.412556	0.005837	6.4
699	-0.150840	257.332984	1.413727	0.008630	6.5
700	-0.181142	258.284265	1.408912	0.005822	6.4
701	-0.147374	259.284036	1.403886	0.005916	6.4
702	-0.147594	259.065555	1.404981	0.005761	6.6
703	-0.150278	260.040831	1.400106	0.011592	6.4
704	-0.159344	259.949893	1.400559	0.002817	7.2
705	-0.165434	259.720796	1.401702	0.006839	6.4
706	-0.159654	260.068608	1.399967	0.014915	6.5
707	-0.145222	261.068605	1.395004	0.010007	6.4
708	-0.168017	262.068605	1.390076	0.006617	6.5
709	-0.154226	263.068605	1.385182	0.004067	7.2
710	-0.173832	263.886519	1.381206	0.007029	6.8
711	-0.156988	264.848892	1.376555	0.010158	6.5
712	-0.148908	264.833183	1.376631	0.007578	6.4
713	-0.158430	265.833167	1.371832	0.024013	6.7
714	-0.145492	265.596088	1.372967	0.007322	6.5
715	-0.151555	266.596088	1.368193	0.012144	7.0
716	-0.158759	267.595373	1.363455	0.006627	6.3
717	-0.152030	267.358294	1.364576	0.008893	6.4
718	-0.143395	268.358275	1.359860	0.010170	6.4
719	-0.161044	268.121196	1.360975	0.014694	6.5
720	-0.159392	267.884117	1.362092	0.005297	6.3
721	-0.171890	267.647161	1.363211	0.009153	6.7
722	-0.149044	267.629232	1.363295	0.012889	7.5
723	-0.140117	267.392153	1.364416	0.013046	6.3
724	-0.150631	268.392153	1.359701	0.006289	7.6
725	-0.155137	268.155074	1.360816	0.011000	7.3
726	-0.151233	269.155073	1.356126	0.009104	6.9
727	-0.156092	270.155073	1.351468	0.007982	7.5
728	-0.153187	269.917994	1.352570	0.008766	6.6
729	-0.136828	270.916967	1.347941	0.005971	6.6
730	-0.140956	271.002021	1.347548	0.012117	6.5
731	-0.150162	271.996874	1.342973	0.006854	6.7
732	-0.143649	272.996874	1.338405	0.003385	6.5
733	-0.165680	272.764521	1.339463	0.010281	6.4
734	-0.164132	273.602628	1.335653	0.007636	6.4
735	-0.157708	273.392330	1.336607	0.008755	8.8
736	-0.158713	274.392330	1.332082	0.009568	8.2
737	-0.169619	274.155251	1.333152	0.005600	6.6
738	-0.154864	274.770396	1.330379	0.017060	6.8
739	-0.171921	275.760094	1.325943	0.007547	6.8
740	-0.162487	275.523014	1.327003	0.022090	6.5
741	-0.155332	275.285935	1.328065	0.016253	6.4
742	-0.155472	276.285935	1.323597	0.003407	6.5
743	-0.149261	277.285874	1.319160	0.004842	6.3
744	-0.150628	277.682268	1.317409	0.004423	6.7
745	-0.156359	277.697976	1.317340	0.006609	6.4
746	-0.154593	277.794911	1.316913	0.014920	6.4
747	-0.153373	277.558542	1.317955	0.012888	6.4
748	-0.172090	277.321463	1.319003	0.014263	6.3
749	-0.156407	277.084384	1.320052	0.009288	6.4
750	-0.152120	278.084383	1.315638	0.005506	6.9
751	-0.174534	279.075069	1.311295	0.006631	6.4
752	-0.159022	279.561727	1.309171	0.007716	6.4
753	-0.160908	279.372892	1.309995	0.006344	6.5
754	-0.158778	279.135814	1.311029	0.010904	6.6
755	-0.148415	280.135653	1.306676	0.010883	6.4
756	-0.158253	279.919675	1.307614	0.003954	6.4
757	-0.156854	280.096937	1.306844	0.006724	6.4
758	-0.153781	281.058790	1.302683	0.004089	7.1
759	-0.158789	280.822083	1.303705	0.012861	7.0
760	-0.154037	280.585004	1.304729	0.009460	6.8
761	-0.155748	280.347925	1.305756	0.013454	6.7
762	-0.152855	281.161637	1.302240	0.010350	6.4
763	-0.156804	280.924560	1.303262	0.010958	6.3
764	-0.154628	281.924560	1.298960	0.007708	6.4
765	-0.163585	281.687480	1.299977	0.018772	6.5
766	-0.159542	281.451172	1.300993	0.004270	6.3
767	-0.145163	281.214094	1.302014	0.008987	6.7
768	-0.152577	282.005356	1.298613	0.007620	8.5
769	-0.153184	282.863649	1.294945	0.009076	6.6
770	-0.168624	282.626571	1.295957	0.010852	6.4
771	-0.151055	283.626571	1.291702	0.003653	7.9
772	-0.126454	283.389503	1.292708	0.006390	6.3
773	-0.162624	283.156782	1.293697	0.020224	6.3
774	-0.167118	284.156782	1.289458	0.006740	6.4
775	-0.155756	283.919704	1.290461	0.007076	6.5
776	-0.177743	284.919656	1.286242	0.003685	12.2
777	-0.164342	284.710567	1.287122	0.007337	6.8
778	-0.154072	284.475088	1.288114	0.006782	6.5
779	-0.160928	285.029798	1.285780	0.018188	6.9
780	-0.153819	284.792719	1.286776	0.008146	6.9
781	-0.155693	285.792719	1.282582	0.009567	7.1
782	-0.146915	286.792719	1.278415	0.005997	6.4
783	-0.153150	286.571493	1.279335	0.014631	6.4
784	-0.135982	286.334414	1.280321	0.008575	6.8
785	-0.152448	287.334414	1.276169	0.010023	6.3
786	-0.154240	287.097336	1.277151	0.011326	6.8
787	-0.163801	286.866900	1.278107	0.009047	6.4
788	-0.166854	287.866900	1.273969	0.006194	6.9
789	-0.153827	287.629821	1.274948	0.009572	6.4
790	-0.157655	288.629813	1.270830	0.017014	6.4
791	-0.164768	288.392734	1.271804	0.006535	6.2
792	-0.150670	288.155655	1.272779	0.008958	6.7
793	-0.160231	287.918580	1.273756	0.011607	6.7
794	-0.153580	288.916648	1.269654	0.011460	6.7
795	-0.147129	288.680719	1.270621	0.013249	6.4
796	-0.156421	289.680719	1.266531	0.016166	7.1
797	-0.154835	290.603981	1.262779	0.006192	8.0
798	-0.153606	291.557554	1.258926	0.003866	6.4
799	-0.155576	292.124901	1.256645	0.005664	6.7
800	-0.159761	293.105768	1.252721	0.014008	7.0
801	-0.163993	292.871154	1.253657	0.011983	6.6
802	-0.151833	292.634075	1.254605	0.005676	7.1
803	-0.146351	292.399189	1.255545	0.009088	6.5
804	-0.151910	293.398791	1.251553	0.009953	6.4
805	-0.159899	293.168189	1.252472	0.010907	6.5
806	-0.146586	292.931111	1.253418	0.005978	6.5
807	-0.150165	293.929202	1.249445	0.009427	6.3
808	-0.155909	293.738977	1.250201	0.008203	9.3
809	-0.146448	293.503845	1.251135	0.013822	6.6
810	-0.144203	294.503814	1.247170	0.008880	6.5
811	-0.151460	294.266735	1.248108	0.010862	6.3
812	-0.156643	295.266735	1.244161	0.017986	6.4
813	-0.159772	295.029662	1.245095	0.011929	6.3
814	-0.145080	296.029662	1.241167	0.006456	6.6
815	-0.135582	297.029662	1.237265	0.004406	6.7
816	-0.153389	297.686651	1.234714	0.012045	6.3
817	-0.153592	297.473746	1.235539	0.007464	6.8
818	-0.161814	297.236666	1.236460	0.011795	6.4
819	-0.149051	296.999587	1.237382	0.005923	6.6
820	-0.154153	297.999572	1.233503	0.002979	7.1
821	-0.142757	297.765894	1.234407	0.007079	6.6
822	-0.156331	297.684700	1.234721	0.006620	7.0
823	-0.165032	298.684667	1.230859	0.007510	7.2
824	-0.171269	299.684310	1.227022	0.009948	8.0
825	-0.157816	300.678992	1.223228	0.011925	6.4
826	-0.155428	301.678992	1.219437	0.005324	6.3
827	-0.160216	301.441913	1.220334	0.006503	6.4
828	-0.145502	301.204888	1.221232	0.007759	7.2
829	-0.151791	302.123077	1.217762	0.005856	6.3
830	-0.149379	302.656642	1.215754	0.007702	6.4
831	-0.162165	302.432438	1.216597	0.005464	6.3
832	-0.162085	303.095210	1.214109	0.016684	6.4
833	-0.164991	302.858132	1.214998	0.005299	7.0
834	-0.147184	302.621057	1.215888	0.012103	6.6
835	-0.143301	303.617171	1.212157	0.012593	6.4
836	-0.154728	303.380142	1.213042	0.008436	6.4
837	-0.150189	303.143063	1.213930	0.014505	6.6
838	-0.150102	302.905988	1.214818	0.005574	6.6
839	-0.167731	303.905978	1.211079	0.007656	6.7
840	-0.146557	304.902585	1.207376	0.008621	8.5
841	-0.151835	304.665505	1.208255	0.013150	6.5
842	-0.166539	305.665505	1.204556	0.011480	6.5
843	-0.154353	305.428426	1.205431	0.006781	6.6
844	-0.161196	305.191349	1.206307	0.012691	6.4
845	-0.140554	304.954270	1.207184	0.013221	6.4
846	-0.150969	305.954268	1.203492	0.009535	6.5
847	-0.149930	305.717189	1.204365	0.006292	6.5
848	-0.152744	305.553199	1.204970	0.004207	6.7
849	-0.160974	306.539681	1.201341	0.007986	6.9
850	-0.157259	306.302948	1.202210	0.007587	6.4
851	-0.146159	307.302945	1.198548	0.009875	6.6
852	-0.145416	308.243079	1.195126	0.010038	6.9
853	-0.147086	309.243079	1.191507	0.004492	6.3
854	-0.160711	310.021296	1.188706	0.008752	6.5
855	-0.149379	309.967980	1.188897	0.012355	6.7
856	-0.151908	310.967980	1.185316	0.010751	6.5
857	-0.171066	310.730901	1.186163	0.007619	6.4
858	-0.163727	311.730901	1.182598	0.007425	6.8
859	-0.161487	312.452562	1.180038	0.010078	7.1
860	-0.150307	312.220097	1.180862	0.006443	7.0
861	-0.165846	311.983017	1.181702	0.012094	7.2
862	-0.140806	312.983008	1.178164	0.008874	6.4
863	-0.172640	313.983008	1.174647	0.008090	6.3
864	-0.157850	313.745929	1.175479	0.011530	6.5
865	-0.153507	313.508850	1.176312	0.012335	6.5
866	-0.168191	313.271771	1.177146	0.025596	7.2
867	-0.148343	314.271771	1.173635	0.004700	6.4
868	-0.167088	315.271762	1.170145	0.020092	6.4
869	-0.150329	315.034948	1.170970	0.003153	6.5
870	-0.155020	314.814375	1.171739	0.006032	7.8
871	-0.155270	314.799527	1.171791	0.012023	6.4
872	-0.149108	315.799527	1.168312	0.005166	7.4
873	-0.147310	315.590000	1.169039	0.004942	6.6
874	-0.149439	315.363903	1.169825	0.005518	6.5
875	-0.161207	315.135786	1.170619	0.013821	6.5
876	-0.154049	314.978288	1.171167	0.013302	7.0
877	-0.154962	315.978288	1.167692	0.005716	7.0
878	-0.149568	315.743248	1.168507	0.017576	7.0
879	-0.157039	316.523630	1.165805	0.005497	6.5
880	-0.158564	316.286550	1.166625	0.014838	10.5
881	-0.160536	316.932887	1.164393	0.011005	8.8
882	-0.165295	316.695808	1.165211	0.006505	6.8
883	-0.165220	316.458749	1.166029	0.007814	6.7
884	-0.172818	317.410188	1.162751	0.006329	6.4
885	-0.143981	317.260047	1.163267	0.012599	6.9
886	-0.154852	318.257907	1.159846	0.011501	6.6
887	-0.163990	319.257907	1.156437	0.002746	6.8
888	-0.175563	320.255948	1.153055	0.007772	6.4
889	-0.152089	320.020240	1.153852	0.002929	6.5
890	-0.169820	320.953673	1.150702	0.013738	6.5
891	-0.157157	320.721437	1.151484	0.013019	6.4
892	-0.154818	320.484358	1.152284	0.011347	6.3
893	-0.151673	320.299687	1.152907	0.016784	6.5
894	-0.152543	321.299687	1.149539	0.009129	7.0
895	-0.154979	321.062608	1.150336	0.010671	8.3
896	-0.163967	321.772353	1.147954	0.003517	6.4
897	-0.149713	322.764155	1.144642	0.014437	6.7
898	-0.162360	322.530163	1.145422	0.007542	6.4
899	-0.160407	323.530163	1.142097	0.007667	7.2
900	-0.157275	323.293142	1.142883	0.012156	6.8
901	-0.156167	323.056250	1.143670	0.007513	6.8
902	-0.138687	322.819172	1.144459	0.010619	7.7
903	-0.170870	322.582094	1.145248	0.020063	6.5
904	-0.162654	323.582094	1.141925	0.009654	6.4
905	-0.178599	324.582094	1.138620	0.003211	6.6
906	-0.153830	325.506191	1.135584	0.013361	7.2
907	-0.156694	325.385705	1.135979	0.012829	6.3
908	-0.151127	326.385705	1.132709	0.004040	6.3
909	-0.139683	326.148673	1.133482	0.008858	6.5
910	-0.148849	325.911622	1.134257	0.003150	6.6
911	-0.145118	326.048471	1.133809	0.011546	6.6
912	-0.156806	326.972133	1.130800	0.009247	8.2
913	-0.182086	326.735054	1.131571	0.004379	7.0
914	-0.148771	326.504466	1.132322	0.008717	6.9
915	-0.147152	326.606121	1.131991	0.014365	6.4
916	-0.145428	327.384673	1.129461	0.005985	6.3
917	-0.157284	327.147604	1.130230	0.010927	6.9
918	-0.164997	328.068390	1.127249	0.005750	6.9
919	-0.183101	328.032196	1.127365	0.013922	7.4
920	-0.150398	329.031867	1.124146	0.012591	7.0
921	-0.170328	330.031867	1.120943	0.007545	6.9
922	-0.164301	330.587825	1.119171	0.009958	6.4
923	-0.169282	330.350746	1.119926	0.015730	6.6
924	-0.152445	330.113667	1.120682	0.008979	6.4
925	-0.158994	329.876588	1.121439	0.008523	6.5
926	-0.147595	330.874122	1.118260	0.009527	6.8
927	-0.144579	330.637043	1.119014	0.005146	6.5
928	-0.153104	330.399966	1.119769	0.006218	6.5
929	-0.148103	330.226516	1.120322	0.014734	6.3
930	-0.150100	331.226361	1.117142	0.012227	7.1
931	-0.150501	332.226361	1.113979	0.008601	7.2
932	-0.171679	331.989282	1.114727	0.008623	6.9
933	-0.153974	331.752205	1.115477	0.011422	6.4
934	-0.162145	332.752093	1.112324	0.007753	6.5
935	-0.159336	332.529542	1.113024	0.017882	7.4
936	-0.170757	333.529506	1.109885	0.005971	7.0
937	-0.140476	334.529353	1.106763	0.008425	6.8
938	-0.168775	334.381726	1.107223	0.005150	8.8
939	-0.145450	334.251151	1.107630	0.006357	6.9
940	-0.144206	334.038750	1.108293	0.008083	7.5
941	-0.158107	334.806902	1.105900	0.010256	7.7
942	-0.148192	334.569823	1.106637	0.008066	6.4
943	-0.155966	334.332744	1.107376	0.005737	7.4
944	-0.145010	334.096307	1.108113	0.008930	6.4
945	-0.163846	333.859261	1.108853	0.010328	6.7
946	-0.161270	334.859257	1.105737	0.013176	6.5
947	-0.145197	335.859257	1.102639	0.008571	6.5
948	-0.141054	335.622177	1.103372	0.009256	6.4
949	-0.157054	335.405473	1.104043	0.013372	6.4
950	-0.170332	336.405473	1.100954	0.012851	7.0
951	-0.144911	337.405220	1.097883	0.007969	7.5
952	-0.150177	337.878511	1.096435	0.016337	7.2
953	-0.148186	338.878511	1.093388	0.005862	6.8
954	-0.148734	338.641433	1.094109	0.006900	7.1
955	-0.149568	338.410269	1.094812	0.012017	6.5
956	-0.163736	338.173303	1.095535	0.011922	6.4
957	-0.161236	339.173303	1.092493	0.006956	7.8
958	-0.137810	340.173298	1.089468	0.009552	6.5
959	-0.154369	340.836801	1.087470	0.007471	6.9
960	-0.157797	340.599723	1.088183	0.010727	6.5
961	-0.144898	341.599360	1.085184	0.006812	6.5
962	-0.142964	341.362281	1.085893	0.006931	9.7
963	-0.154359	342.188996	1.083422	0.006003	6.3
964	-0.159003	342.907711	1.081282	0.005748	6.4
965	-0.159775	342.678606	1.081963	0.005480	11.8
966	-0.158470	342.530127	1.082405	0.008504	7.6
967	-0.148976	342.851823	1.081448	0.006027	6.8
968	-0.144869	342.618401	1.082142	0.005755	6.9
969	-0.151330	343.600711	1.079227	0.007596	7.2
970	-0.162086	343.379604	1.079882	0.011400	6.8
971	-0.173923	343.157630	1.080540	0.003904	7.1
972	-0.156409	343.028546	1.080923	0.008565	7.4
973	-0.155860	344.025436	1.077971	0.006835	6.6
974	-0.150866	343.788405	1.078671	0.004469	6.9
975	-0.162465	343.558263	1.079352	0.007257	6.6
976	-0.155579	344.557590	1.076402	0.010611	6.7
977	-0.149123	344.320513	1.077100	0.010034	6.6
978	-0.158769	345.319946	1.074162	0.012202	6.3
979	-0.163819	345.082871	1.074857	0.006799	10.2
980	-0.162322	346.077504	1.071945	0.012238	6.9
981	-0.148996	347.061434	1.069079	0.010383	6.7
982	-0.158379	346.825761	1.069764	0.010008	6.3
983	-0.145199	346.588682	1.070454	0.007168	6.4
984	-0.156732	347.514586	1.067765	0.006722	6.5
985	-0.153518	347.598886	1.067520	0.009645	6.9
986	-0.162274	348.598648	1.064633	0.011144	7.3
987	-0.151018	349.598648	1.061760	0.007597	7.1
988	-0.165952	350.598303	1.058904	0.011294	6.6
989	-0.147494	351.598303	1.056062	0.015457	6.4
990	-0.151869	351.361224	1.056734	0.012979	7.6
991	-0.160565	351.124145	1.057407	0.005228	8.7
992	-0.155924	350.887394	1.058081	0.009828	6.6
993	-0.160912	351.887254	1.055243	0.008520	6.6
994	-0.137675	351.650175	1.055915	0.008128	7.0
995	-0.154748	352.650175	1.053089	0.006506	7.4
996	-0.145582	352.413098	1.053757	0.003531	6.7
997	-0.138539	352.185692	1.054400	0.007050	6.4
998	-0.156335	352.383573	1.053841	0.010164	6.7
999	-0.153034	353.383573	1.051026	0.009134	6.4
1000	-0.160970	354.383573	1.048226	0.013002	6.4
1001	-0.155490	354.146494	1.048889	0.006220	6.6
1002	-0.157417	355.144249	1.046106	0.003917	6.5
1003	-0.161120	355.129513	1.046147	0.007511	6.7
1004	-0.155072	355.862361	1.044113	0.013385	6.4
1005	-0.158433	356.229263	1.043097	0.009189	6.8
1006	-0.158183	357.229263	1.040340	0.012432	6.6
1007	-0.150585	358.229263	1.037596	0.013239	6.4
1008	-0.163433	359.229263	1.034867	0.012435	7.0
1009	-0.150178	358.992184	1.035513	0.008156	6.7
1010	-0.150269	359.992184	1.032795	0.015610	6.7
1011	-0.137035	360.992182	1.030091	0.007803	9.3
1012	-0.160745	361.992156	1.027402	0.006412	6.5
1013	-0.160211	362.794038	1.025255	0.007238	7.6
1014	-0.151976	362.556967	1.025889	0.006707	6.6
1015	-0.152513	362.320403	1.026522	0.011087	6.3
1016	-0.163530	363.320400	1.023851	0.005909	6.6
1017	-0.161375	364.320390	1.021194	0.019473	6.6
1018	-0.151572	364.083311	1.021823	0.008625	6.5
1019	-0.150378	363.846232	1.022452	0.010804	6.9
1020	-0.164546	363.661676	1.022943	0.006701	6.6
1021	-0.157138	364.660356	1.020294	0.018518	6.4
1022	-0.146452	365.656685	1.017665	0.018546	6.8
1023	-0.162635	366.656685	1.015039	0.004382	6.7
1024	-0.149837	366.792097	1.014685	0.011743	6.5
1025	-0.147339	367.790197	1.012080	0.006317	7.1
1026	-0.162858	367.553118	1.012698	0.013269	6.8
