1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
515	-0.173847	125.822117	2.653660	0.017443	3.6
516	-0.174598	125.367779	2.661897	0.005026	3.4
517	-0.182159	124.674945	2.674558	0.006333	3.3
518	-0.178493	124.534145	2.677145	0.008979	3.3
519	-0.196307	123.919878	2.688493	0.002044	3.6
520	-0.182232	124.405629	2.679511	0.005440	3.4
521	-0.160663	124.418295	2.679278	0.005609	3.5
522	-0.154292	125.404191	2.661235	0.005990	3.5
523	-0.171822	124.713368	2.673852	0.016009	3.3
524	-0.172990	125.713368	2.655627	0.014292	3.8
525	-0.178757	126.713368	2.637649	0.029145	3.4
526	-0.197615	127.713368	2.619913	0.017029	3.3
527	-0.191503	128.713368	2.602413	0.014858	3.3
528	-0.183863	129.713368	2.585146	0.011553	3.4
529	-0.179335	129.020559	2.597084	0.011795	3.4
530	-0.176173	130.020559	2.579887	0.023208	3.3
531	-0.174631	131.020559	2.562917	0.003265	3.2
532	-0.178706	132.018622	2.546200	0.002363	3.5
533	-0.200301	132.093546	2.544954	0.008769	3.4
534	-0.168081	131.796528	2.549901	0.005343	4.8
535	-0.163502	131.818067	2.549542	0.008373	4.4
536	-0.179726	132.789463	2.533438	0.004305	3.3
537	-0.197152	132.101097	2.544828	0.009146	3.5
538	-0.174721	131.408927	2.556386	0.007655	3.5
539	-0.179000	130.716989	2.568045	0.013504	3.4
540	-0.173664	131.716989	2.551229	0.004838	3.5
541	-0.181974	131.048400	2.562447	0.007629	3.4
542	-0.140206	131.444097	2.555796	0.008710	3.4
543	-0.204577	132.443942	2.539142	0.020814	3.4
544	-0.171169	131.751108	2.550659	0.010628	3.7
545	-0.199017	132.751108	2.534070	0.015541	3.5
546	-0.180250	132.058274	2.545540	0.018113	3.4
547	-0.201092	131.365440	2.557115	0.010357	3.5
548	-0.184410	132.365440	2.540442	0.010539	3.6
549	-0.181224	133.365440	2.523985	0.010119	3.8
550	-0.177273	134.357014	2.507875	0.007718	3.4
551	-0.187784	133.664180	2.519110	0.018691	3.4
552	-0.198897	134.048505	2.512865	0.004160	3.6
553	-0.158770	135.047881	2.496772	0.012135	3.4
554	-0.172058	136.007597	2.481511	0.012426	3.7
555	-0.155341	135.314763	2.492509	0.006805	3.3
556	-0.185182	134.621929	2.503606	0.013621	3.4
557	-0.174423	135.621929	2.487621	0.011093	3.3
558	-0.199164	136.621929	2.471839	0.008746	3.3
559	-0.196589	135.929095	2.482752	0.007418	5.1
560	-0.187383	135.783958	2.485050	0.008982	3.3
561	-0.181883	135.091168	2.496080	0.009753	3.5
562	-0.171015	134.400384	2.507175	0.011126	3.3
563	-0.181026	135.400384	2.491145	0.018323	4.7
564	-0.181567	134.707551	2.502229	0.004212	3.3
565	-0.180451	135.117364	2.495661	0.008483	3.4
566	-0.202654	134.572072	2.504408	0.008789	3.3
567	-0.174968	133.879238	2.515612	0.007108	3.5
568	-0.178259	133.186777	2.526909	0.010011	3.5
569	-0.172167	134.019287	2.513339	0.004572	3.5
570	-0.185300	135.015465	2.497291	0.010240	3.4
571	-0.178736	136.001961	2.481600	0.006938	3.6
572	-0.195101	136.933944	2.466956	0.010831	3.6
573	-0.166352	137.933943	2.451434	0.011156	3.5
574	-0.171549	137.241151	2.462166	0.003840	3.3
575	-0.178999	138.240902	2.446708	0.010998	3.3
576	-0.181446	137.557062	2.457261	0.003418	3.4
577	-0.183510	137.707560	2.454930	0.006953	3.8
578	-0.180415	137.373839	2.460103	0.010859	3.3
579	-0.171537	138.373839	2.444667	0.008638	3.3
580	-0.185259	139.373839	2.429424	0.008452	3.7
581	-0.170941	140.373837	2.414369	0.011659	3.6
582	-0.176223	139.681003	2.424780	0.006884	3.8
583	-0.173814	138.988171	2.435280	0.008898	3.8
584	-0.180479	139.906956	2.421375	0.011442	3.4
585	-0.183552	140.903967	2.406464	0.008941	3.4
586	-0.190412	140.211133	2.416806	0.013198	3.3
587	-0.188342	141.202231	2.402039	0.008193	3.5
588	-0.189324	140.509797	2.412337	0.005088	3.8
589	-0.161303	139.824363	2.422618	0.009109	3.3
590	-0.160584	140.824075	2.407652	0.004438	3.2
591	-0.176066	141.820652	2.392915	0.006591	3.3
592	-0.167163	141.129988	2.403109	0.006882	3.2
593	-0.192193	142.113737	2.388616	0.018235	3.3
594	-0.185404	142.302180	2.385859	0.014204	3.4
595	-0.178596	143.302180	2.371338	0.006766	3.9
596	-0.196749	142.610209	2.381367	0.007921	3.4
597	-0.163409	143.610189	2.366901	0.005670	3.3
598	-0.168113	144.505393	2.354099	0.013653	3.5
599	-0.193346	145.505392	2.339960	0.012583	3.6
600	-0.168702	144.812558	2.349738	0.004647	3.6
601	-0.196429	145.812438	2.335653	0.003884	3.3
602	-0.167020	145.713048	2.337046	0.013730	4.5
603	-0.193526	145.021252	2.346784	0.009944	4.2
604	-0.171537	144.328418	2.356619	0.009625	4.4
605	-0.177004	145.328391	2.342450	0.016823	4.7
606	-0.175321	146.328391	2.328451	0.006800	5.3
607	-0.190534	145.635556	2.338133	0.004942	3.4
608	-0.166915	145.541561	2.339452	0.006426	3.3
609	-0.201373	146.368954	2.327887	0.008775	3.4
610	-0.198117	147.368740	2.314064	0.022094	3.3
611	-0.169592	148.368740	2.300401	0.013386	3.3
612	-0.201851	149.368740	2.286899	0.012427	3.4
613	-0.192364	150.368740	2.273554	0.006331	3.4
614	-0.184411	149.746055	2.281845	0.005859	3.3
615	-0.221375	150.733158	2.268729	0.010041	4.7
616	-0.165182	150.041062	2.277909	0.008364	4.4
617	-0.180706	151.041062	2.264669	0.003859	5.2
618	-0.168825	152.035450	2.251654	0.005547	5.9
619	-0.194043	151.496497	2.258689	0.002182	4.2
620	-0.185667	152.150126	2.250163	0.006756	3.8
621	-0.186146	151.528677	2.258268	0.016134	3.5
622	-0.203059	150.835843	2.267373	0.010104	3.3
623	-0.195844	150.143009	2.276552	0.015233	3.4
624	-0.194965	151.142980	2.263328	0.006633	3.4
625	-0.174281	150.450146	2.272474	0.011122	3.4
626	-0.198359	151.450143	2.259297	0.012112	4.5
627	-0.176354	152.450143	2.246271	0.004827	5.0
628	-0.198576	151.760013	2.255244	0.011983	4.6
629	-0.194206	152.744271	2.242468	0.005055	5.1
630	-0.180051	152.184794	2.249713	0.011937	4.6
631	-0.183953	153.184769	2.236797	0.005928	3.6
632	-0.186364	152.491936	2.245730	0.022971	3.7
633	-0.176462	151.799102	2.254734	0.006508	3.5
634	-0.161786	152.799102	2.241761	0.010858	3.3
635	-0.187694	152.106285	2.250733	0.003792	3.4
636	-0.190460	153.018756	2.238931	0.016769	3.4
637	-0.184832	154.018282	2.226145	0.004722	3.5
638	-0.188075	155.011365	2.213584	0.012061	4.5
639	-0.177245	154.318568	2.222332	0.004211	4.6
640	-0.166887	155.304644	2.209902	0.014632	4.7
641	-0.171011	156.265182	2.197927	0.007072	3.4
642	-0.184543	157.264598	2.185605	0.010943	3.4
643	-0.185467	156.571819	2.194132	0.005656	3.3
644	-0.179304	156.912686	2.189928	0.009554	3.5
645	-0.186189	157.893884	2.177917	0.015831	4.1
646	-0.182299	158.893884	2.165810	0.011034	3.6
647	-0.172029	159.893884	2.153837	0.021979	3.3
648	-0.187676	159.201050	2.162118	0.010291	3.3
649	-0.161563	160.201047	2.150186	0.005491	3.4
650	-0.186404	159.508230	2.158439	0.009393	3.5
651	-0.162912	160.507377	2.146557	0.004208	3.6
652	-0.178307	161.507042	2.134800	0.010418	3.7
653	-0.184310	160.814239	2.142935	0.011736	3.7
654	-0.173524	161.812992	2.131227	0.010598	3.4
655	-0.182434	162.688770	2.121066	0.008821	3.4
656	-0.167275	162.301679	2.125545	0.003663	3.9
657	-0.186030	163.136002	2.115914	0.004907	3.5
658	-0.187201	162.493253	2.123326	0.005205	3.4
659	-0.182418	163.344819	2.113518	0.014081	3.4
660	-0.201811	162.739739	2.120478	0.009015	3.9
661	-0.197160	163.739739	2.109000	0.012475	3.3
662	-0.155114	164.739739	2.097645	0.009913	3.3
663	-0.179890	164.046905	2.105499	0.015293	3.4
664	-0.160763	163.354071	2.113412	0.006840	3.4
665	-0.198669	162.663628	2.121356	0.014233	3.3
666	-0.190398	162.014341	2.128882	0.004044	3.5
667	-0.167570	163.013788	2.117320	0.004823	3.4
668	-0.166528	163.587051	2.110744	0.018736	3.6
669	-0.180080	164.152787	2.104295	0.011790	3.4
670	-0.192766	163.459952	2.112198	0.006970	3.5
671	-0.193250	162.790589	2.119891	0.007975	3.4
672	-0.177566	163.724936	2.109169	0.014136	3.5
673	-0.159260	164.687117	2.098239	0.014074	3.3
674	-0.172440	163.994282	2.106098	0.004515	3.4
675	-0.205440	163.301449	2.114015	0.008489	3.4
676	-0.187726	162.615640	2.121911	0.017631	3.5
677	-0.164099	163.548480	2.111185	0.013953	3.5
678	-0.185707	162.855646	2.119141	0.010708	3.4
679	-0.177702	162.162826	2.127157	0.004351	3.3
680	-0.160892	161.470022	2.135233	0.007187	3.8
681	-0.170668	161.950552	2.129625	0.017262	3.4
682	-0.179145	162.950552	2.118048	0.003335	3.4
683	-0.186714	162.258828	2.126042	0.013081	3.4
684	-0.188717	163.175643	2.115459	0.007987	3.4
685	-0.174417	162.482834	2.123447	0.006347	3.5
686	-0.158322	163.364354	2.113294	0.014374	8.6
687	-0.183385	164.364354	2.101893	0.014574	3.8
688	-0.154883	165.364210	2.090616	0.011048	3.2
689	-0.177707	164.671376	2.098417	0.005503	4.0
690	-0.182294	165.670596	2.087185	0.011327	3.5
691	-0.191613	164.977772	2.094960	0.016690	4.7
692	-0.158663	165.977772	2.083756	0.014755	5.7
693	-0.192603	166.977772	2.072671	0.007834	4.3
694	-0.191505	166.284938	2.080338	0.012899	5.1
695	-0.167013	167.282941	2.069311	0.011219	4.2
696	-0.177295	166.590107	2.076954	0.015069	4.3
697	-0.182476	165.897273	2.084653	0.009768	3.3
698	-0.203844	166.897273	2.073559	0.006978	3.3
699	-0.178812	166.204439	2.081233	0.012690	3.4
700	-0.171055	167.203370	2.070186	0.010325	3.4
701	-0.182683	168.203370	2.059245	0.009010	3.5
702	-0.173657	169.203370	2.048418	0.017262	3.7
703	-0.190102	168.510536	2.055907	0.003355	3.4
704	-0.170217	167.817715	2.063451	0.007626	3.9
705	-0.179596	168.745834	2.053357	0.005957	3.9
706	-0.188887	169.641267	2.043713	0.003521	3.8
707	-0.192217	169.261372	2.047794	0.005502	4.1
708	-0.154111	168.637994	2.054525	0.006502	3.8
709	-0.178744	169.529922	2.044907	0.008204	3.5
710	-0.177102	168.837184	2.052369	0.006716	3.3
711	-0.185526	169.818409	2.041816	0.006546	3.4
712	-0.198430	169.126532	2.049246	0.010466	3.3
713	-0.168704	170.126526	2.038524	0.006668	3.6
714	-0.169948	171.123523	2.027945	0.008876	3.3
715	-0.176248	170.430779	2.035284	0.010198	3.3
716	-0.166610	171.430777	2.024707	0.009594	3.4
717	-0.155474	171.228412	2.026839	0.007251	3.6
718	-0.174896	172.221672	2.016420	0.011206	3.8
719	-0.160286	172.559021	2.012905	0.008083	5.1
720	-0.171969	173.559021	2.002560	0.004937	3.5
721	-0.198887	174.450332	1.993427	0.011309	3.6
722	-0.173069	175.277012	1.985031	0.007338	3.4
723	-0.183184	176.213386	1.975606	0.010789	3.6
724	-0.159137	177.212781	1.965645	0.005884	3.3
725	-0.207936	178.212559	1.955780	0.008291	3.7
726	-0.173611	178.199289	1.955911	0.017236	3.6
727	-0.166941	177.506458	1.962737	0.011027	3.3
728	-0.166259	176.813624	1.969612	0.013850	3.4
729	-0.193191	177.813624	1.959705	0.007143	3.5
730	-0.186671	177.122668	1.966539	0.017499	3.4
731	-0.157993	178.122667	1.956663	0.008313	3.4
732	-0.184417	177.429833	1.963495	0.010767	3.7
733	-0.176434	178.429815	1.953650	0.009724	3.3
734	-0.182121	177.739546	1.960435	0.016572	4.0
735	-0.186345	178.739546	1.950620	0.010914	3.3
736	-0.210116	178.046712	1.957410	0.005773	3.6
737	-0.199558	177.354143	1.964244	0.008201	3.8
738	-0.174987	178.225513	1.955653	0.005630	3.8
739	-0.180479	178.611565	1.951871	0.008291	3.4
740	-0.153430	179.610192	1.942155	0.008011	3.4
741	-0.173281	178.917360	1.948885	0.027644	3.5
742	-0.194143	179.353391	1.944644	0.008317	3.8
743	-0.183240	180.353391	1.934986	0.006588	4.7
744	-0.196283	179.665132	1.941623	0.005640	4.3
745	-0.180552	180.484640	1.933726	0.016136	3.3
746	-0.187407	179.793681	1.940380	0.007567	3.3
747	-0.184180	179.100872	1.947098	0.006909	3.4
748	-0.169350	180.100858	1.937416	0.008521	3.5
749	-0.178554	180.878496	1.929953	0.010160	3.7
750	-0.190814	180.188663	1.936570	0.004991	3.5
751	-0.187447	179.567532	1.942568	0.009637	3.3
752	-0.173552	178.968882	1.948383	0.009364	3.6
753	-0.163334	178.276048	1.955157	0.005184	3.4
754	-0.173681	178.009075	1.957780	0.009267	3.5
755	-0.197233	177.317371	1.964609	0.002718	3.5
756	-0.177213	176.872111	1.969029	0.004567	3.7
757	-0.176387	176.314703	1.974592	0.003838	8.4
758	-0.184398	176.138994	1.976352	0.007309	7.2
759	-0.193502	176.024241	1.977503	0.010380	6.3
760	-0.183121	177.024240	1.967517	0.012373	10.4
761	-0.191315	177.994954	1.957919	0.005292	8.9
762	-0.184304	178.978318	1.948291	0.006119	35.8
763	-0.175117	178.327861	1.954649	0.016629	9.0
764	-0.195992	177.635028	1.961467	0.004892	3.6
765	-0.172180	176.964256	1.968113	0.009830	3.3
766	-0.182226	177.964142	1.958222	0.008604	3.4
767	-0.174050	177.271308	1.965065	0.019883	3.3
768	-0.169377	178.271308	1.955204	0.007902	3.4
769	-0.170208	179.271307	1.945441	0.010468	3.5
770	-0.186603	180.270965	1.935779	0.010366	3.6
771	-0.163828	181.270965	1.926208	0.008049	3.4
772	-0.178449	182.263656	1.916801	0.004741	3.3
773	-0.166971	181.614532	1.922942	0.007734	3.3
774	-0.177438	180.922255	1.929535	0.011313	3.4
775	-0.196212	181.871753	1.920504	0.007654	3.3
776	-0.168488	181.904357	1.920195	0.004147	3.4
777	-0.192395	182.751693	1.912210	0.008159	8.0
778	-0.177607	183.329313	1.906804	0.009518	3.7
779	-0.193554	184.329125	1.897519	0.008052	3.7
780	-0.196659	185.328908	1.888325	0.010019	3.6
781	-0.171441	186.328884	1.879217	0.008442	3.6
782	-0.174206	187.321341	1.870265	0.007820	3.6
783	-0.179046	186.628512	1.876505	0.008972	3.3
784	-0.172468	185.935678	1.882788	0.017470	3.4
785	-0.185324	185.242844	1.889113	0.010642	3.5
786	-0.185468	186.242844	1.879997	0.005759	3.6
787	-0.211656	185.555201	1.886256	0.004408	4.0
788	-0.184945	186.427989	1.878319	0.013994	3.4
789	-0.175570	187.063889	1.872579	0.013379	3.7
790	-0.180574	188.063889	1.863622	0.003910	3.4
791	-0.181396	189.063628	1.854752	0.015794	3.3
792	-0.194529	190.063133	1.845969	0.006483	3.3
793	-0.168891	191.062745	1.837268	0.001243	3.4
794	-0.165214	190.574487	1.841508	0.006550	3.4
795	-0.203578	190.947854	1.838264	0.010054	3.3
796	-0.175520	191.947853	1.829631	0.005097	3.4
797	-0.170772	191.255042	1.835603	0.012550	3.5
798	-0.172845	192.254941	1.826996	0.007148	3.4
799	-0.166938	193.254941	1.818469	0.017434	3.6
800	-0.186423	194.254469	1.810025	0.003563	3.9
801	-0.198746	193.564170	1.815848	0.012472	3.9
802	-0.177186	192.871647	1.821728	0.006487	3.6
803	-0.176474	192.178813	1.827649	0.004720	3.3
804	-0.189748	191.552185	1.833037	0.013622	3.5
805	-0.182151	190.859403	1.839031	0.009252	3.4
806	-0.185454	190.166570	1.845065	0.008690	3.4
807	-0.176014	190.102672	1.845623	0.009736	3.6
808	-0.186553	189.449034	1.851356	0.007336	6.9
809	-0.193604	188.756210	1.857471	0.012850	4.5
810	-0.171529	189.756210	1.848657	0.009736	5.0
811	-0.190737	189.063375	1.854755	0.008208	5.3
812	-0.167462	188.370545	1.860892	0.011907	3.7
813	-0.179144	187.822716	1.865774	0.002596	3.5
814	-0.172723	187.213116	1.871237	0.008620	3.5
815	-0.189635	188.200412	1.862406	0.003280	3.6
816	-0.186686	187.665843	1.867177	0.013258	3.5
817	-0.186910	187.106809	1.872193	0.016761	3.3
818	-0.198645	188.106809	1.863239	0.016536	3.3
819	-0.177222	189.106809	1.854371	0.001273	3.6
820	-0.194874	188.538408	1.859401	0.007884	3.5
821	-0.187037	189.130350	1.854163	0.008778	3.3
822	-0.198722	188.437616	1.860296	0.008394	3.5
823	-0.179035	187.744863	1.866470	0.004891	3.7
824	-0.167233	187.060634	1.872608	0.004574	3.3
825	-0.185109	187.956560	1.864579	0.011363	3.3
826	-0.174715	187.265549	1.870766	0.006422	3.3
827	-0.173426	186.572730	1.877010	0.012583	3.3
828	-0.189126	185.905880	1.883059	0.008946	3.3
829	-0.187013	186.905880	1.874002	0.009733	3.3
830	-0.201940	186.262309	1.879821	0.002713	3.3
831	-0.178618	185.618421	1.885679	0.005316	3.3
832	-0.180546	186.315978	1.879334	0.004245	3.2
833	-0.166857	187.098533	1.872267	0.009770	3.3
834	-0.190887	186.424523	1.878351	0.011196	3.3
835	-0.184748	187.424523	1.869339	0.013731	3.9
836	-0.173827	188.424523	1.860413	0.014895	3.5
837	-0.175551	187.731720	1.866587	0.012757	3.2
838	-0.185341	188.731720	1.857688	0.007247	3.4
839	-0.189499	189.671387	1.849402	0.007383	3.3
840	-0.187745	190.671362	1.840665	0.009830	5.4
841	-0.203070	191.671329	1.832010	0.005606	5.2
842	-0.191539	190.992879	1.837873	0.007954	4.4
843	-0.189931	191.950909	1.829605	0.020313	3.3
844	-0.173034	192.950909	1.821053	0.010502	3.4
845	-0.186426	192.258074	1.826970	0.013571	3.3
846	-0.186071	193.258074	1.818443	0.004439	3.6
847	-0.168968	193.580088	1.815714	0.011254	3.3
848	-0.171570	192.888708	1.821583	0.003832	3.5
849	-0.167127	193.549864	1.815970	0.013282	3.6
850	-0.175844	192.858219	1.821843	0.007476	3.6
851	-0.164071	193.737034	1.814387	0.003305	3.7
852	-0.175802	194.065347	1.811617	0.005886	3.7
853	-0.197443	193.491461	1.816464	0.009099	3.7
854	-0.170116	193.363826	1.817546	0.019824	3.6
855	-0.169972	193.666094	1.814986	0.011758	3.5
856	-0.188661	194.666094	1.806571	0.010076	3.5
857	-0.183126	194.083675	1.811463	0.004842	3.7
858	-0.184447	193.393991	1.817290	0.012585	3.3
859	-0.163967	194.392686	1.808864	0.006328	3.5
860	-0.185476	193.818365	1.813700	0.013548	3.4
861	-0.202361	193.133789	1.819498	0.002843	3.5
862	-0.182992	193.944216	1.812638	0.016066	3.3
863	-0.169546	194.885340	1.804736	0.009688	4.1
864	-0.193640	194.192506	1.810546	0.011355	3.4
865	-0.200006	193.499672	1.816394	0.005878	3.3
866	-0.183328	192.807429	1.822275	0.013043	3.3
867	-0.164498	193.788810	1.813949	0.012271	3.5
868	-0.174334	194.788810	1.805543	0.012776	3.3
869	-0.183417	194.095976	1.811359	0.014102	3.8
870	-0.207620	193.403142	1.817212	0.008082	3.8
871	-0.202793	194.403142	1.808776	0.009112	3.7
872	-0.214140	195.403043	1.800418	0.004138	3.3
873	-0.178813	195.388821	1.800537	0.006984	3.4
874	-0.152769	194.908258	1.804544	0.006387	3.3
875	-0.154662	194.218279	1.810330	0.007850	4.1
876	-0.161597	193.530319	1.816135	0.007770	3.5
877	-0.183552	193.007262	1.820574	0.011137	3.3
878	-0.190874	192.314594	1.826486	0.013813	3.2
879	-0.184565	191.621765	1.832437	0.007917	3.3
880	-0.165154	191.064846	1.837249	0.007723	3.6
881	-0.162944	190.381751	1.843187	0.019996	3.6
882	-0.167257	189.688917	1.849248	0.007496	3.8
883	-0.184235	188.996083	1.855349	0.015273	3.6
884	-0.188366	188.303249	1.861491	0.008883	3.4
885	-0.204478	189.303249	1.852639	0.013133	3.6
886	-0.187485	188.610414	1.858763	0.014891	3.5
887	-0.173555	189.610414	1.849937	0.007820	3.9
888	-0.181730	190.605866	1.841234	0.012127	3.4
889	-0.187929	191.177302	1.836276	0.008793	3.5
890	-0.211915	190.484468	1.842291	0.009466	3.5
891	-0.185495	190.688278	1.840518	0.007033	3.5
892	-0.198702	191.687434	1.831871	0.013119	3.3
893	-0.178937	190.994599	1.837858	0.008607	3.3
894	-0.192890	191.994598	1.829230	0.007701	3.3
895	-0.199464	192.355280	1.826137	0.006540	4.7
896	-0.202108	191.662451	1.832087	0.007963	3.3
897	-0.166864	191.098145	1.836961	0.011339	3.4
898	-0.187341	192.098131	1.828341	0.008427	3.5
899	-0.187768	193.098131	1.819801	0.008662	3.4
900	-0.176555	194.098097	1.811341	0.008085	3.6
901	-0.165745	194.011093	1.812074	0.012967	3.3
902	-0.195272	193.335006	1.817790	0.004857	3.4
903	-0.177705	194.334994	1.809348	0.013589	3.3
904	-0.199149	193.642867	1.815183	0.007046	3.4
905	-0.178357	194.628888	1.806882	0.009115	3.3
906	-0.189516	195.072138	1.803176	0.003539	3.3
907	-0.187470	194.388822	1.808896	0.009339	3.3
908	-0.184986	195.387095	1.800551	0.010989	3.4
909	-0.190945	196.017302	1.795322	0.007420	3.5
910	-0.185971	197.017201	1.787088	0.005973	3.3
911	-0.204818	197.960156	1.779392	0.008298	3.3
912	-0.188748	198.568609	1.774461	0.008911	3.6
913	-0.186911	199.427294	1.767549	0.012861	3.3
914	-0.167019	200.427294	1.759566	0.011347	3.5
915	-0.187045	199.734459	1.765089	0.007722	3.4
916	-0.176535	199.062823	1.770476	0.009972	4.0
917	-0.171539	200.059836	1.762491	0.008272	3.5
918	-0.185343	201.059806	1.754554	0.011581	3.8
919	-0.173610	200.366972	1.760046	0.004887	3.5
920	-0.160150	199.675385	1.765562	0.004905	3.9
921	-0.158626	199.008053	1.770917	0.007275	3.3
922	-0.172064	198.317003	1.776497	0.003740	3.3
923	-0.177333	199.278687	1.768741	0.008971	4.6
924	-0.148721	198.590793	1.774282	0.006247	3.4
925	-0.175156	197.897960	1.779898	0.005809	3.5
926	-0.170500	198.190791	1.777520	0.009517	3.5
927	-0.194992	199.190761	1.769448	0.010282	3.4
928	-0.198603	200.190759	1.761448	0.008306	3.4
929	-0.163571	201.190758	1.753520	0.013909	3.5
930	-0.164531	202.190758	1.745664	0.016002	3.6
931	-0.174355	203.190758	1.737877	0.004070	3.4
932	-0.199041	202.498607	1.743259	0.010189	3.3
933	-0.198296	201.819828	1.748570	0.010324	3.4
934	-0.163382	201.127065	1.754023	0.010789	3.3
935	-0.173848	200.434231	1.759511	0.018545	3.9
936	-0.171329	199.741397	1.765034	0.007487	3.4
937	-0.220047	199.048906	1.770588	0.002548	3.5
938	-0.186101	198.452997	1.775396	0.004922	3.3
939	-0.168909	197.996461	1.779097	0.016305	3.7
940	-0.167244	198.992820	1.771040	0.003540	3.3
941	-0.172903	198.300044	1.776634	0.005175	3.2
942	-0.178225	197.629606	1.782083	0.007567	3.7
943	-0.194887	196.943482	1.787693	0.004281	3.3
944	-0.160265	197.923605	1.779689	0.003184	5.2
945	-0.192206	197.560218	1.782648	0.005044	3.3
946	-0.186509	197.532947	1.782871	0.019364	4.6
947	-0.189122	198.532866	1.774750	0.013180	3.4
948	-0.183998	197.840032	1.780369	0.026262	3.2
949	-0.190677	197.147197	1.786023	0.004373	3.5
950	-0.177779	196.454407	1.791714	0.016145	3.3
951	-0.187850	195.761934	1.797437	0.013476	3.3
952	-0.186845	196.761934	1.789183	0.011725	3.6
953	-0.178831	196.106506	1.794585	0.013679	3.4
954	-0.183183	197.106506	1.786357	0.006972	3.6
955	-0.183514	196.813829	1.788757	0.005081	3.3
956	-0.196282	196.223460	1.793619	0.011416	3.5
957	-0.161638	197.155457	1.785956	0.006947	3.4
958	-0.184592	198.155457	1.777807	0.008634	3.3
959	-0.178329	199.154051	1.769743	0.007976	3.7
960	-0.182107	200.154033	1.761741	0.023044	3.5
961	-0.157645	199.506762	1.766912	0.009861	3.3
962	-0.176345	198.813928	1.772481	0.013299	3.3
963	-0.157143	199.813928	1.764454	0.006296	3.4
964	-0.185779	199.135043	1.769895	0.007542	3.4
965	-0.175125	198.442412	1.775482	0.010266	3.3
966	-0.177077	197.749584	1.781105	0.018075	3.5
967	-0.181238	198.749584	1.773000	0.009242	3.5
968	-0.203858	199.749584	1.764968	0.016537	3.4
969	-0.184188	200.749584	1.757009	0.012375	3.6
970	-0.184540	201.749584	1.749121	0.006040	3.5
971	-0.183002	202.749579	1.741304	0.005789	3.3
972	-0.185881	202.057188	1.746709	0.006812	3.4
973	-0.184910	201.856959	1.748278	0.005536	3.7
974	-0.164665	201.165245	1.753722	0.005117	3.5
975	-0.174837	200.505849	1.758942	0.011169	3.4
976	-0.164071	201.505799	1.751038	0.006952	3.3
977	-0.191353	200.813371	1.756504	0.008717	3.5
978	-0.188163	201.813335	1.748621	0.011586	3.4
979	-0.150161	202.813252	1.740809	0.007431	3.3
980	-0.176308	202.120420	1.746214	0.006711	3.4
981	-0.181100	203.119936	1.738426	0.006834	3.3
982	-0.191149	204.115202	1.730741	0.005182	3.2
983	-0.170086	204.724762	1.726067	0.007584	3.4
984	-0.167917	204.032596	1.731376	0.010166	3.6
985	-0.184969	205.032549	1.723716	0.020850	3.3
986	-0.182764	206.032549	1.716124	0.002695	3.4
987	-0.179561	207.027466	1.708636	0.006514	3.5
988	-0.191371	206.393027	1.713404	0.004522	3.6
989	-0.156087	207.348965	1.706231	0.006629	3.4
990	-0.176652	206.871009	1.709810	0.011581	3.3
991	-0.183106	207.151079	1.707711	0.007079	3.5
992	-0.172334	208.151079	1.700258	0.009377	3.6
993	-0.178611	207.458246	1.705415	0.006327	3.6
994	-0.173278	208.458109	1.697983	0.001957	3.3
995	-0.168999	207.982504	1.701510	0.009306	3.5
996	-0.173161	207.564718	1.704620	0.008652	3.5
997	-0.186532	208.540519	1.697374	0.004579	3.4
998	-0.186596	207.848874	1.702504	0.017521	3.3
999	-0.188366	207.156039	1.707673	0.013341	4.1
1000	-0.183174	206.463205	1.712875	0.005439	3.4
1001	-0.166901	207.463202	1.705378	0.003470	3.6
1002	-0.182072	206.803241	1.710318	0.009934	3.5
1003	-0.198476	207.643273	1.704034	0.021375	3.5
1004	-0.171888	206.950439	1.709214	0.009092	3.3
1005	-0.160692	207.950439	1.701748	0.009386	3.3
1006	-0.167231	207.257605	1.706914	0.012804	3.6
1007	-0.164458	208.257605	1.699468	0.007255	3.5
1008	-0.166192	208.377780	1.698578	0.010512	3.3
1009	-0.210763	209.377727	1.691205	0.017511	3.6
1010	-0.186987	209.390265	1.691113	0.022462	3.4
1011	-0.194562	208.697430	1.696214	0.015093	3.3
1012	-0.170560	209.697430	1.688862	0.015582	10.2
1013	-0.199809	209.004596	1.693949	0.018433	3.3
1014	-0.174361	210.004596	1.686616	0.008720	3.8
1015	-0.208899	211.004596	1.679346	0.009784	3.3
1016	-0.202555	212.001486	1.672161	0.006566	3.4
1017	-0.189185	212.846535	1.666118	0.008134	3.2
1018	-0.163834	213.724676	1.659885	0.005555	3.3
1019	-0.196636	214.724371	1.652846	0.014324	3.2
1020	-0.188064	215.724370	1.645864	0.006800	3.3
1021	-0.158658	215.031536	1.650695	0.013089	3.6
1022	-0.190471	214.395122	1.655158	0.011711	3.7
1023	-0.160864	213.702307	1.660043	0.012614	3.2
1024	-0.185526	213.009473	1.664958	0.004758	3.3
1025	-0.167629	214.009372	1.657874	0.006489	3.3
1026	-0.198363	213.317885	1.662767	0.010884	3.6
1027	-0.161509	212.626397	1.667688	0.009099	3.4
1028	-0.158383	213.626397	1.660580	0.010057	3.3
1029	-0.164417	214.626278	1.653534	0.017365	5.1
