1:ItNr	2:Metric	3a:Time	3b:StepSize	4:||Gradient||	Time[ms]
242	0.000000	0.000000	0.367949	0.000000	8.4
243	0.000000	0.000000	0.367949	0.000000	8.4
244	0.000000	0.000000	0.367949	0.000000	7.7
245	0.000000	0.000000	0.367949	0.000000	8.4
246	0.000000	0.000000	0.367949	0.000000	8.2
247	0.000000	0.000000	0.367949	0.000000	8.2
248	0.000000	0.000000	0.367949	0.000000	8.3
249	0.000000	0.000000	0.367949	0.000000	8.3
250	0.000000	0.000000	0.367949	0.000000	8.5
251	0.000000	0.000000	0.367949	0.000000	8.4
252	0.000000	0.000000	0.367949	0.000000	8.3
253	0.000000	0.000000	0.367949	0.000000	8.3
254	0.000000	0.000000	0.367949	0.000000	8.4
255	0.000000	0.000000	0.367949	0.000000	8.4
256	0.000000	0.000000	0.367949	0.000000	8.3
257	0.000000	0.000000	0.367949	0.000000	8.3
258	0.000000	0.000000	0.367949	0.000000	8.4
259	0.000000	0.000000	0.367949	0.000000	8.3
260	0.000000	0.000000	0.367949	0.000000	8.4
261	0.000000	0.000000	0.367949	0.000000	8.4
262	0.000000	0.000000	0.367949	0.000000	8.3
263	0.000000	0.000000	0.367949	0.000000	8.2
264	0.000000	0.000000	0.367949	0.000000	7.5
265	0.000000	0.000000	0.367949	0.000000	8.3
266	0.000000	0.000000	0.367949	0.000000	8.2
267	0.000000	0.000000	0.367949	0.000000	8.1
268	0.000000	0.000000	0.367949	0.000000	8.4
269	0.000000	0.000000	0.367949	0.000000	8.5
270	0.000000	0.000000	0.367949	0.000000	8.4
271	0.000000	0.000000	0.367949	0.000000	8.3
272	0.000000	0.000000	0.367949	0.000000	8.3
273	0.000000	0.000000	0.367949	0.000000	8.4
274	0.000000	0.000000	0.367949	0.000000	8.4
275	0.000000	0.000000	0.367949	0.000000	8.3
276	0.000000	0.000000	0.367949	0.000000	7.6
277	0.000000	0.000000	0.367949	0.000000	8.3
278	0.000000	0.000000	0.367949	0.000000	8.3
279	0.000000	0.000000	0.367949	0.000000	8.7
280	0.000000	0.000000	0.367949	0.000000	7.7
281	0.000000	0.000000	0.367949	0.000000	8.5
282	0.000000	0.000000	0.367949	0.000000	8.3
283	0.000000	0.000000	0.367949	0.000000	8.5
284	0.000000	0.000000	0.367949	0.000000	7.7
285	0.000000	0.000000	0.367949	0.000000	8.6
286	0.000000	0.000000	0.367949	0.000000	7.8
287	0.000000	0.000000	0.367949	0.000000	8.4
288	0.000000	0.000000	0.367949	0.000000	8.3
289	0.000000	0.000000	0.367949	0.000000	8.3
290	0.000000	0.000000	0.367949	0.000000	8.3
291	0.000000	0.000000	0.367949	0.000000	8.4
292	0.000000	0.000000	0.367949	0.000000	8.3
293	0.000000	0.000000	0.367949	0.000000	7.7
294	0.000000	0.000000	0.367949	0.000000	8.3
295	0.000000	0.000000	0.367949	0.000000	8.3
296	0.000000	0.000000	0.367949	0.000000	8.3
297	0.000000	0.000000	0.367949	0.000000	8.3
298	0.000000	0.000000	0.367949	0.000000	8.4
299	0.000000	0.000000	0.367949	0.000000	8.3
300	0.000000	0.000000	0.367949	0.000000	7.5
301	0.000000	0.000000	0.367949	0.000000	8.3
302	0.000000	0.000000	0.367949	0.000000	8.2
303	0.000000	0.000000	0.367949	0.000000	8.1
304	0.000000	0.000000	0.367949	0.000000	7.9
305	0.000000	0.000000	0.367949	0.000000	7.8
306	0.000000	0.000000	0.367949	0.000000	7.7
307	0.000000	0.000000	0.367949	0.000000	7.6
308	0.000000	0.000000	0.367949	0.000000	7.6
309	0.000000	0.000000	0.367949	0.000000	7.5
310	0.000000	0.000000	0.367949	0.000000	7.5
311	0.000000	0.000000	0.367949	0.000000	7.5
312	0.000000	0.000000	0.367949	0.000000	7.5
313	0.000000	0.000000	0.367949	0.000000	7.5
314	0.000000	0.000000	0.367949	0.000000	7.5
315	0.000000	0.000000	0.367949	0.000000	7.4
316	0.000000	0.000000	0.367949	0.000000	7.4
317	0.000000	0.000000	0.367949	0.000000	7.4
318	0.000000	0.000000	0.367949	0.000000	7.4
319	0.000000	0.000000	0.367949	0.000000	7.5
320	0.000000	0.000000	0.367949	0.000000	7.5
321	0.000000	0.000000	0.367949	0.000000	7.4
322	0.000000	0.000000	0.367949	0.000000	7.4
323	0.000000	0.000000	0.367949	0.000000	7.4
324	0.000000	0.000000	0.367949	0.000000	7.7
325	0.000000	0.000000	0.367949	0.000000	8.4
326	0.000000	0.000000	0.367949	0.000000	11.4
327	0.000000	0.000000	0.367949	0.000000	7.5
328	0.000000	0.000000	0.367949	0.000000	8.8
329	0.000000	0.000000	0.367949	0.000000	7.7
330	0.000000	0.000000	0.367949	0.000000	9.6
331	0.000000	0.000000	0.367949	0.000000	7.6
332	0.000000	0.000000	0.367949	0.000000	9.2
333	0.000000	0.000000	0.367949	0.000000	9.0
334	0.000000	0.000000	0.367949	0.000000	8.7
335	0.000000	0.000000	0.367949	0.000000	8.8
336	0.000000	0.000000	0.367949	0.000000	8.3
337	0.000000	0.000000	0.367949	0.000000	9.0
338	0.000000	0.000000	0.367949	0.000000	8.0
339	0.000000	0.000000	0.367949	0.000000	7.8
340	0.000000	0.000000	0.367949	0.000000	8.3
341	0.000000	0.000000	0.367949	0.000000	7.6
342	0.000000	0.000000	0.367949	0.000000	8.3
343	0.000000	0.000000	0.367949	0.000000	8.9
344	0.000000	0.000000	0.367949	0.000000	7.7
345	0.000000	0.000000	0.367949	0.000000	8.3
346	0.000000	0.000000	0.367949	0.000000	8.3
347	0.000000	0.000000	0.367949	0.000000	8.4
348	0.000000	0.000000	0.367949	0.000000	7.7
349	0.000000	0.000000	0.367949	0.000000	8.3
350	0.000000	0.000000	0.367949	0.000000	8.2
351	0.000000	0.000000	0.367949	0.000000	8.3
352	0.000000	0.000000	0.367949	0.000000	7.7
353	0.000000	0.000000	0.367949	0.000000	8.3
354	0.000000	0.000000	0.367949	0.000000	7.7
355	0.000000	0.000000	0.367949	0.000000	7.7
356	0.000000	0.000000	0.367949	0.000000	8.3
357	0.000000	0.000000	0.367949	0.000000	7.5
358	0.000000	0.000000	0.367949	0.000000	8.2
359	0.000000	0.000000	0.367949	0.000000	8.2
360	0.000000	0.000000	0.367949	0.000000	8.1
361	0.000000	0.000000	0.367949	0.000000	8.3
362	0.000000	0.000000	0.367949	0.000000	8.5
363	0.000000	0.000000	0.367949	0.000000	8.4
364	0.000000	0.000000	0.367949	0.000000	8.3
365	0.000000	0.000000	0.367949	0.000000	8.4
366	0.000000	0.000000	0.367949	0.000000	8.4
367	0.000000	0.000000	0.367949	0.000000	8.4
368	0.000000	0.000000	0.367949	0.000000	8.2
369	0.000000	0.000000	0.367949	0.000000	8.3
370	0.000000	0.000000	0.367949	0.000000	8.3
371	0.000000	0.000000	0.367949	0.000000	8.3
372	0.000000	0.000000	0.367949	0.000000	8.4
373	0.000000	0.000000	0.367949	0.000000	8.4
374	0.000000	0.000000	0.367949	0.000000	8.4
375	0.000000	0.000000	0.367949	0.000000	8.3
376	0.000000	0.000000	0.367949	0.000000	7.6
377	0.000000	0.000000	0.367949	0.000000	7.7
378	0.000000	0.000000	0.367949	0.000000	8.3
379	0.000000	0.000000	0.367949	0.000000	8.5
380	0.000000	0.000000	0.367949	0.000000	8.4
381	0.000000	0.000000	0.367949	0.000000	8.3
382	0.000000	0.000000	0.367949	0.000000	8.3
383	0.000000	0.000000	0.367949	0.000000	8.4
384	0.000000	0.000000	0.367949	0.000000	8.4
385	0.000000	0.000000	0.367949	0.000000	8.3
386	0.000000	0.000000	0.367949	0.000000	8.3
387	0.000000	0.000000	0.367949	0.000000	8.3
388	0.000000	0.000000	0.367949	0.000000	8.3
389	0.000000	0.000000	0.367949	0.000000	8.3
390	0.000000	0.000000	0.367949	0.000000	8.4
391	0.000000	0.000000	0.367949	0.000000	8.4
392	0.000000	0.000000	0.367949	0.000000	8.3
393	0.000000	0.000000	0.367949	0.000000	7.5
394	0.000000	0.000000	0.367949	0.000000	8.2
395	0.000000	0.000000	0.367949	0.000000	9.2
396	0.000000	0.000000	0.367949	0.000000	8.0
397	0.000000	0.000000	0.367949	0.000000	7.8
398	0.000000	0.000000	0.367949	0.000000	7.8
399	0.000000	0.000000	0.367949	0.000000	7.7
400	0.000000	0.000000	0.367949	0.000000	7.6
401	0.000000	0.000000	0.367949	0.000000	7.6
402	0.000000	0.000000	0.367949	0.000000	7.5
403	0.000000	0.000000	0.367949	0.000000	7.5
404	0.000000	0.000000	0.367949	0.000000	7.5
405	0.000000	0.000000	0.367949	0.000000	7.5
406	0.000000	0.000000	0.367949	0.000000	7.5
407	0.000000	0.000000	0.367949	0.000000	7.5
408	0.000000	0.000000	0.367949	0.000000	7.4
409	0.000000	0.000000	0.367949	0.000000	7.5
410	0.000000	0.000000	0.367949	0.000000	7.5
411	0.000000	0.000000	0.367949	0.000000	7.4
412	0.000000	0.000000	0.367949	0.000000	7.5
413	0.000000	0.000000	0.367949	0.000000	7.4
414	0.000000	0.000000	0.367949	0.000000	7.4
415	0.000000	0.000000	0.367949	0.000000	7.5
416	0.000000	0.000000	0.367949	0.000000	7.4
417	0.000000	0.000000	0.367949	0.000000	7.4
418	0.000000	0.000000	0.367949	0.000000	7.4
419	0.000000	0.000000	0.367949	0.000000	7.4
420	0.000000	0.000000	0.367949	0.000000	8.3
421	0.000000	0.000000	0.367949	0.000000	11.1
422	0.000000	0.000000	0.367949	0.000000	10.7
423	0.000000	0.000000	0.367949	0.000000	10.9
424	0.000000	0.000000	0.367949	0.000000	11.3
425	0.000000	0.000000	0.367949	0.000000	11.0
426	0.000000	0.000000	0.367949	0.000000	10.6
427	0.000000	0.000000	0.367949	0.000000	10.6
428	0.000000	0.000000	0.367949	0.000000	10.6
429	0.000000	0.000000	0.367949	0.000000	10.6
430	0.000000	0.000000	0.367949	0.000000	10.6
431	0.000000	0.000000	0.367949	0.000000	10.6
432	0.000000	0.000000	0.367949	0.000000	10.6
433	0.000000	0.000000	0.367949	0.000000	10.6
434	0.000000	0.000000	0.367949	0.000000	10.6
435	0.000000	0.000000	0.367949	0.000000	10.5
436	0.000000	0.000000	0.367949	0.000000	10.6
437	0.000000	0.000000	0.367949	0.000000	11.2
438	0.000000	0.000000	0.367949	0.000000	11.8
439	0.000000	0.000000	0.367949	0.000000	12.0
440	0.000000	0.000000	0.367949	0.000000	11.6
441	0.000000	0.000000	0.367949	0.000000	11.3
442	0.000000	0.000000	0.367949	0.000000	11.3
443	0.000000	0.000000	0.367949	0.000000	10.7
444	0.000000	0.000000	0.367949	0.000000	12.2
445	0.000000	0.000000	0.367949	0.000000	10.7
446	0.000000	0.000000	0.367949	0.000000	10.6
447	0.000000	0.000000	0.367949	0.000000	10.6
448	0.000000	0.000000	0.367949	0.000000	10.5
449	0.000000	0.000000	0.367949	0.000000	12.1
450	0.000000	0.000000	0.367949	0.000000	10.6
451	0.000000	0.000000	0.367949	0.000000	10.6
452	0.000000	0.000000	0.367949	0.000000	10.6
453	0.000000	0.000000	0.367949	0.000000	10.6
454	0.000000	0.000000	0.367949	0.000000	11.2
455	0.000000	0.000000	0.367949	0.000000	11.7
456	0.000000	0.000000	0.367949	0.000000	7.0
457	0.000000	0.000000	0.367949	0.000000	8.2
458	0.000000	0.000000	0.367949	0.000000	8.6
459	0.000000	0.000000	0.367949	0.000000	7.6
460	0.000000	0.000000	0.367949	0.000000	8.4
461	0.000000	0.000000	0.367949	0.000000	8.4
462	0.000000	0.000000	0.367949	0.000000	8.3
463	0.000000	0.000000	0.367949	0.000000	8.3
464	0.000000	0.000000	0.367949	0.000000	8.3
465	0.000000	0.000000	0.367949	0.000000	8.3
466	0.000000	0.000000	0.367949	0.000000	8.3
467	0.000000	0.000000	0.367949	0.000000	8.3
468	0.000000	0.000000	0.367949	0.000000	7.6
469	0.000000	0.000000	0.367949	0.000000	8.3
470	0.000000	0.000000	0.367949	0.000000	8.3
471	0.000000	0.000000	0.367949	0.000000	8.3
472	0.000000	0.000000	0.367949	0.000000	8.3
473	0.000000	0.000000	0.367949	0.000000	8.3
474	0.000000	0.000000	0.367949	0.000000	8.1
475	0.000000	0.000000	0.367949	0.000000	8.2
476	0.000000	0.000000	0.367949	0.000000	8.2
477	0.000000	0.000000	0.367949	0.000000	8.3
478	0.000000	0.000000	0.367949	0.000000	8.4
479	0.000000	0.000000	0.367949	0.000000	8.2
480	0.000000	0.000000	0.367949	0.000000	8.1
481	0.000000	0.000000	0.367949	0.000000	8.3
482	0.000000	0.000000	0.367949	0.000000	8.4
483	0.000000	0.000000	0.367949	0.000000	8.3
484	0.000000	0.000000	0.367949	0.000000	7.6
485	0.000000	0.000000	0.367949	0.000000	8.2
486	0.000000	0.000000	0.367949	0.000000	8.3
487	0.000000	0.000000	0.367949	0.000000	8.3
488	0.000000	0.000000	0.367949	0.000000	8.3
489	0.000000	0.000000	0.367949	0.000000	8.3
490	0.000000	0.000000	0.367949	0.000000	8.4
491	0.000000	0.000000	0.367949	0.000000	8.2
492	0.000000	0.000000	0.367949	0.000000	8.1
493	0.000000	0.000000	0.367949	0.000000	8.3
494	0.000000	0.000000	0.367949	0.000000	8.1
495	0.000000	0.000000	0.367949	0.000000	8.0
496	0.000000	0.000000	0.367949	0.000000	7.8
497	0.000000	0.000000	0.367949	0.000000	7.7
498	0.000000	0.000000	0.367949	0.000000	7.6
499	0.000000	0.000000	0.367949	0.000000	7.6
